ClassID,ActiveState,Level,ClassName,Name,Icon,Job,SkillCategory,Desc,BuyGroup,ActiveGroup,AlwaysActive,Script,Desc2
0,0,0,Cataphract2,임패일러: 2배 대미지,ability_Warrior_cataphract2,,,스킬 [임패일러]로 내려쳐 피격된 적은 원래 받는 대미지의 2배를 받습니다 -> 스킬 기존 기능 이걸로,,,NO,SCR_ABIL_NONE,
0,0,0,Cataphract3,드래깅 데쓰: 아군 트랩 컨트롤,ability_Warrior_cataphract3,,,"스킬 [드래깅 데쓰]로 아군이 설치한 트랩, 조각상을 끌고 다닐 수 있게 됩니다",,,NO,SCR_ABIL_NONE,
0,0,0,Cataphract4,스티드 챠지: 대형 추가대미지,ability_Warrior_cataphract4,,,"스킬 [스티드 챠지]가 대형몬스터, 상태 [슬로우]에 걸린 적에게 캐릭터 물리 피해에서 레벨당 25%만큼 추가 대미지를 줍니다 -> 스킬 기존 기능 이걸로",,,NO,SCR_ABIL_NONE,
0,0,0,Squire1,포박: 포박 수,ability_Warrior_squire2,Char1_11,,"스킬 [포박]으로 포박할 수 있는 몬스터 수가 (소형몬스터: 레벨당 2) , (중형몬스터: 레벨당 1) 만큼 증가합니다",,,NO,SCR_ABIL_NONE,
0,0,0,Squire2,아이템 수리: 수리 횟수,ability_Warrior_squire3,Char1_11,,스킬 [아이템 수리]를 사용 할 수 있는 수가 레벨당 1 만큼 증가합니다,,,NO,SCR_ABIL_NONE,
32768,0,0,Squire3,무기 손질: 유지시간,ability_Warrior_squire4,Char1_11,,스킬 [무기 손질]의 유지시간이 레벨당 10분씩 증가합니다,,,NO,SCR_ABIL_NONE,
0,0,0,Squire4,방어구 손질: 유지시간,ability_Warrior_squire5,Char1_11,,스킬 [방어구 손질]의 유지시간이 레벨당 10분씩 증가합니다,,,NO,SCR_ABIL_NONE,
32768,0,0,Corsair1,아이언 후크: 대형 몬스터,ability_Warrior_corsair1,Char1_8,,스킬 [아이언 후크]가 대형몬스터도 레벨당 0.5초 못움직이게 할 수 있습니다,,,NO,SCR_ABIL_NONE,
0,0,0,Corsair2,쌍수맹공: 서브웨폰 피해,ability_Warrior_corsair2,Char1_8,,스킬 [쌍수맹공]으로 사용하는 서브웨폰의 물리 피해가 레벨당 10 추가로 증가합니다,,,NO,SCR_ABIL_NONE,
32768,0,0,Corsair3,졸리 로저: 해적기 방어력,ability_Warrior_corsair3,Char1_8,,스킬 [졸리 로저] 해적기의 방어력이 레벨당 5 증가합니다,,,NO,SCR_ABIL_NONE,
0,0,0,Corsair4,킬홀링: 스턴,ability_Warrior_corsair4,Char1_8,,스킬 [킬홀링]의 상태 [스턴] 확률이 레벨당 5% 증가합니다,,,NO,SCR_ABIL_NONE,
32768,0,0,Corsair5,언락 체스트: 이동속도,ability_Warrior_corsair5,Char1_8,,스킬 [언락 체스트]로 보물상자를 열면 캐릭터의 이동속도에서 특성 Lv x 10% 만큼 이동속도가 특성 Lv x 5초간 증가,,,NO,SCR_ABIL_NONE,
0,0,0,Corsair6,해적단 결성,ability_Warrior_corsair6,Char1_8,,[해적단]의 파티원 수를 레벨당 1 의 수만큼 결성할 수 있다,,,NO,SCR_ABIL_NONE,
32768,0,0,Monk1,철사장: 부딪침,ability_cleric_monk1,Char4_9,,스킬 [철사장]으로 피격된 적이 벽에 부딪치면 캐릭터 물리 피해의 50% 만큼 대미지를 입습니다,,,NO,SCR_ABIL_NONE,
0,0,0,Monk2,철포삼: 추가대미지,ability_cleric_monk3,Char4_9,,스킬 [철포삼]으로 반사되는 대미지가 캐릭터 물리 피해의 레벨당 10% 만큼 추가 대미지를 줍니다,,,NO,SCR_ABIL_NONE,
32768,0,0,Monk3,양광수: 방향회전,ability_cleric_monk4,Char4_9,,스킬 [양광수] 챠지 중 방향회전이 가능해집니다(샷 하기 시작하면 불가능),,,NO,SCR_ABIL_NONE,
0,0,0,Sapper5,발리스타: 지속시간,ability_archer_sapper5,,,스킬 [발리스타]의 지속시간이 레벨당 2초 증가합니다,,,NO,SCR_ABIL_NONE,
32768,0,0,Swordman1,배쉬: 강화,ability_Warrior_swordman1,Char1_1,,특성 레벨당 [배쉬] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Swordman2,쓰러스트: 강화,ability_Warrior_swordman2,Char1_1,,특성 레벨당 [쓰러스트] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Peltasta11,림블로: 강화,ability_Warrior_Peltasta11,Char1_3,,특성 레벨당 [림블로] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Peltasta12,엄보블로: 강화,ability_Warrior_Peltasta12,Char1_3,,특성 레벨당 [엄보블로] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Highlander11,카타스트로크: 강화,ability_Warrior_Highlander11,Char1_2,,특성 레벨당 [카타스트로크] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Highlander12,크라운: 강화,ability_Warrior_Highlander12,Char1_2,,특성 레벨당 [크라운] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Highlander13,수레바퀴: 강화,ability_Warrior_Highlander13,Char1_2,,특성 레벨당 [수레바퀴] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Highlander14,뮬리넷: 강화,ability_Warrior_Highlander14,Char1_2,,특성 레벨당 [뮬리넷] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Archer11,멀티샷: 강화,ability_archer_Archer11,Char3_1,Archer_Multishot,특성 레벨당 [멀티샷] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Archer12,풀드로우: 강화,ability_archer_Archer12,Char3_1,Archer_Fulldraw,특성 레벨당 [풀드로우] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Archer13,오블리크 샷: 강화,ability_archer_Archer13,Char3_1,,특성 레벨당 [오블리크 샷] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Ranger11,배라지: 강화,ability_archer_Ranger11,Char3_4,,특성 레벨당 [배라지] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Ranger12,하이앵커링: 강화,ability_archer_Ranger12,Char3_4,,특성 레벨당 [하이앵커링] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Ranger13,바운스샷: 강화,ability_archer_Ranger13,Char3_4,,특성 레벨당 [바운스 샷] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,QuarrelShooter11,캘트롭 뿌리기: 강화,ability_archer_QuarrelShooter11,Char3_3,,특성 레벨당 [캘트롭 뿌리기] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
0,0,0,QuarrelShooter12,스톤샷: 강화,ability_archer_QuarrelShooter12,Char3_3,,특성 레벨당 [스톤샷] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,QuarrelShooter13,래피드파이어: 강화,ability_archer_QuarrelShooter13,Char3_3,,특성 레벨당 [래피드파이어] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Wizard11,에너지 볼트: 강화,ability_Wizard_Wizard11,Char2_1,,특성 레벨당 [에너지 볼트] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Wizard12,매직 미사일: 강화,ability_Wizard_Wizard12,Char2_1,,특성 레벨당 [매직 미사일] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Wizard13,어스퀘이크: 강화,ability_Wizard_Wizard13,Char2_1,,특성 레벨당 [어스퀘이크] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Pyromancer11,파이어볼: 강화,ability_Wizard_Pyromancer11,Char2_2,,특성 레벨당 [파이어볼] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Pyromancer12,파이어월: 강화,ability_Wizard_Pyromancer12,Char2_2,,특성 레벨당 [파이어월] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Pyromancer13,플레어: 강화,ability_Wizard_Pyromancer13,Char2_2,,특성 레벨당 [플레어] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Pyromancer14,헬브레스: 강화,ability_Wizard_Pyromancer14,Char2_2,,특성 레벨당 [헬브레스] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Pyromancer15,파이어필라: 강화,ability_Wizard_Pyromancer15,Char2_2,,특성 레벨당 [파이어필라] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Cryomancer11,아이스 볼트: 강화,ability_Wizard_Cryomancer11,Char2_3,,특성 레벨당 [아이스 볼트] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Cryomancer12,아이스파이크: 강화,ability_Wizard_Cryomancer12,Char2_3,,특성 레벨당 [아이스파이크] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Cryomancer13,아이스 블래스트: 강화,ability_Wizard_Cryomancer13,Char2_3,,특성 레벨당 [아이스 블래스트] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Cleric11,큐어: 강화,ability_cleric_Cleric11,Char4_1,,특성 레벨당 [큐어] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Cleric12,힐: 강화,ability_cleric_Cleric12,Char4_1,,특성 레벨당 [힐] 대미지와 치유량이 상승합니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Kriwi11,자이바스: 강화,ability_cleric_Kriwi11,Char4_3,,특성 레벨당 [자이바스] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Hoplite11,스태빙: 강화,ability_Warrior_Hoplite11,Char1_4,,특성 레벨당 [스태빙] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Hoplite12,롱스트라이드: 강화,ability_Warrior_Hoplite12,Char1_4,,특성 레벨당 [롱스트라이드] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Hoplite13,양손찌르기: 강화,ability_Warrior_Hoplite13,Char1_4,,특성 레벨당 [양손찌르기] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Hoplite14,피어스: 강화,ability_Warrior_Hoplite14,Char1_4,,특성 레벨당 [피어스] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Psychokino11,텔레키네시스: 강화,ability_Wizard_Psychokino11,Char2_4,,특성 레벨당 [텔레키네시스] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Psychokino12,사이킥 프레셔: 강화,ability_Wizard_Psychokino12,Char2_4,,특성 레벨당 [사이킥 프레셔] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Psychokino13,마그네틱 포스: 강화,ability_Wizard_Psychokino13,Char2_4,,특성 레벨당 [마그네틱 포스] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Priest11,아스퍼션: 강화,ability_cleric_Priest11,Char4_2,,특성 레벨당 [아스퍼션] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Sapper11,브룸트랩: 강화,ability_archer_Sapper11,Char3_5,,특성 레벨당 [브룸트랩] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Sapper12,크레모어: 강화,ability_archer_Sapper12,Char3_5,,특성 레벨당 [크레모어] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Sapper13,푼지스테이크: 강화,ability_archer_Sapper13,Char3_5,,특성 레벨당 [푼지스테이크] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Sapper14,데토네이트 트랩: 강화,ability_archer_Sapper14,Char3_5,,특성 레벨당 [데토네이트 트랩] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Swordman13,겅호: 강화,ability_Warrior_Swordman13,Char1_1,,"특성 레벨당 [겅호]의 물리 공격력 증가 효과가 상승하지만, 방어력 감소 효과 역시 상승합니다.",,,YES,SCR_ABIL_NONE,
32768,0,0,Swordman14,콘센트레이트: 강화,ability_Warrior_Swordman14,Char1_1,,특성 레벨당 [콘센트레이트]의 추가대미지 효과가 상승합니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Swordman15,리스트레인: 강화,ability_Warrior_Swordman15,Char1_1,,"특성 레벨당 [리스트레인]의 물리 공격력 증가 효과가 상승하지만, 최대체력 감소 효과 역시 상승합니다.",,,YES,SCR_ABIL_NONE,
32768,0,0,Peltasta13,가디언: 강화,ability_Warrior_Peltasta13,Char1_3,,"특성 레벨당 [가디언]의 방어력 증가 효과가 상승하지만, 물리 공격력 감소 효과 역시 상승합니다.",,,YES,SCR_ABIL_NONE,
0,0,0,Bokor11,에피지: 강화,ability_cleric_Bokor11,Char4_4,,특성 레벨당 [에피지] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Bokor12,댐발라: 강화,ability_cleric_Bokor12,Char4_4,,특성 레벨당 [댐발라] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Dievdirbys11,목각 공격: 강화,ability_cleric_Dievdirbys11,Char4_7,,특성 레벨당 [목각 공격] 대미지가 상승합니다. 식물형 적에게 주는 추가 대미지도 상승합니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Dievdirbys12,부엉이 조각상: 강화,ability_cleric_Dievdirbys12,Char4_7,,특성 레벨당 [부엉이 조각상] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Highlander15,크로스 가드: 강화,ability_Warrior_Highlander8,Char1_2,,특성 레벨당 [크로스 가드]의 방어력 증가 효과가 상승합니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Pyromancer16,인챈트 파이어: 강화,ability_Wizard_Pyromancer16,Char2_2,,특성 레벨당 [인챈트 파이어]의 불 속성 공격력 증가 효과가 상승합니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Archer14,닐링샷: 강화,ability_archer_Archer14,Char3_1,,특성 레벨당 [닐링샷]의 물리 공격력 증가 효과가 상승합니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Ranger14,스테디에임: 강화,ability_archer_Ranger14,Char3_4,,특성 레벨당 [스테디에임]의 추가대미지 효과가 상승합니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Priest12,사크라멘트: 강화,ability_cleric_Priest12,Char4_2,,특성 레벨당 [사크라멘트]의 신성 속성 공격력 증가 효과가 상승합니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Swordman16,배쉬: 강화 2,ability_Warrior_Swordman16,Char1_1,,[배쉬] 대미지가 소드맨 2서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Swordman17,배쉬: 강화 3,ability_Warrior_Swordman17,Char1_1,,[배쉬] 대미지가 소드맨 3서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Swordman18,쓰러스트: 강화 2,ability_Warrior_Swordman18,Char1_1,,[쓰러스트] 대미지가 소드맨 2서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Swordman19,쓰러스트: 강화 3,ability_Warrior_Swordman19,Char1_1,,[쓰러스트] 대미지가 소드맨 3서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Swordman20,겅호: 강화 2,ability_Warrior_Swordman20,Char1_1,,[겅호]의 물리 공격력 증가 효과가 소드맨 2서클 수준으로 강화됩니다. (방어력 감소 효과 역시 상승합니다.),,,YES,SCR_ABIL_NONE,
0,0,0,Swordman21,겅호: 강화 3,ability_Warrior_Swordman21,Char1_1,,[겅호]의 물리 공격력 증가 효과가 소드맨 3서클 수준으로 강화됩니다. (방어력 감소 효과 역시 상승합니다.),,,YES,SCR_ABIL_NONE,
32768,0,0,Swordman22,콘센트레이트: 강화 2,ability_Warrior_Swordman22,Char1_1,,[콘센트레이트]의 추가대미지 효과가 소드맨 2서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Swordman23,콘센트레이트: 강화 3,ability_Warrior_Swordman23,Char1_1,,[콘센트레이트]의 추가대미지 효과가 소드맨 3서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Swordman24,리스트레인: 강화 2,ability_Warrior_Swordman24,Char1_1,,[리스트레인]의 물리 공격력 증가 효과가 소드맨 3서클 수준으로 강화됩니다. (최대HP 감소 효과 역시 상승합니다.),,,YES,SCR_ABIL_NONE,
0,0,0,Wizard14,레써지: 강화,ability_Wizard_Wizard14,Char2_1,,특성 레벨당 [레써지]의 공격력 약화 효과가 상승합니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Wizard15,에너지 볼트: 강화 2,ability_Wizard_Wizard15,Char2_1,,[에너지 볼트] 대미지가 위자드 2서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Wizard16,에너지 볼트: 강화 3,ability_Wizard_Wizard16,Char2_1,,[에너지 볼트] 대미지가 위자드 3서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Wizard17,리플렉트 실드: 강화 2,ability_Wizard_Wizard17,Char2_1,,[리플렉트 실드]의 반사 대미지가 위자드 2서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Wizard18,리플렉트 실드: 강화 3,ability_Wizard_Wizard18,Char2_1,,[리플렉트 실드]의 반사 대미지가 위자드 3서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Wizard19,레써지: 강화 2,ability_Wizard_Wizard19,Char2_1,,[레써지]의 공격력 약화 효과가 위자드 2서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Wizard20,레써지: 강화 3,ability_Wizard_Wizard20,Char2_1,,[레써지]의 공격력 약화 효과가 위자드 3서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Wizard21,어스퀘이크: 강화 2,ability_Wizard_Wizard21,Char2_1,,[어스퀘이크] 대미지가 위자드 3서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Archer15,멀티샷: 강화 2,ability_archer_Archer15,Char3_1,,[멀티샷] 대미지가 아처 2서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Archer16,멀티샷: 강화 3,ability_archer_Archer16,Char3_1,,[멀티샷] 대미지가 아처 3서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Archer17,풀드로우: 강화 2,ability_archer_Archer17,Char3_1,,[풀드로우] 대미지가 아처 2서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Archer18,풀드로우: 강화 3,ability_archer_Archer18,Char3_1,,[풀드로우] 대미지가 아처 3서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Archer19,오블리크 샷: 강화 2,ability_archer_Archer19,Char3_1,,[오블리크 샷] 대미지가 아처 2서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Archer20,오블리크 샷: 강화 3,ability_archer_Archer20,Char3_1,,[오블리크 샷] 대미지가 아처 3서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Archer21,닐링샷: 강화 2,ability_archer_Archer21,Char3_1,,[닐링샷]의 물리 공격력 증가 효과가 아처 2서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Archer22,닐링샷: 강화 3,ability_archer_Archer22,Char3_1,,[닐링샷]의 물리 공격력 증가 효과가 아처 3서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Cleric13,디프로텍티드 존: 강화,ability_cleric_Cleric13,Char4_1,,특성 레벨당 [디프로텍티드 존]의 방어력 약화 효과가 상승합니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Cleric14,큐어: 강화 2,ability_cleric_Cleric14,Char4_1,,[큐어] 대미지가 클레릭 2서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Cleric15,큐어: 강화 3,ability_cleric_Cleric15,Char4_1,,[큐어] 대미지가 클레릭 3서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Cleric16,힐: 강화 2,ability_cleric_Cleric16,Char4_1,,[힐] 대미지와 치유량이 클레릭 2서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Cleric17,힐: 강화 3,ability_cleric_Cleric17,Char4_1,,[힐] 대미지와 치유량이 클레릭 3서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Cleric18,디프로텍티드 존: 강화 2,ability_cleric_Cleric18,Char4_1,,[디프로텍티드 존]의 방어력 약화 효과가 클레릭 2서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Cleric19,디프로텍티드 존: 강화 3,ability_cleric_Cleric19,Char4_1,,[디프로텍티드 존]의 방어력 약화 효과가 클레릭 3서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Pyromancer17,파이어볼: 강화 2,ability_Wizard_Pyromancer17,Char2_2,,[파이어볼] 대미지가 파이로맨서 2서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Pyromancer18,파이어볼: 강화 3,ability_Wizard_Pyromancer18,Char2_2,,[파이어볼] 대미지가 파이로맨서 3서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Pyromancer19,파이어월: 강화 2,ability_Wizard_Pyromancer19,Char2_2,,[파이어월] 대미지가 파이로맨서 2서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Pyromancer20,파이어월: 강화 3,ability_Wizard_Pyromancer20,Char2_2,,[파이어월] 대미지가 파이로맨서 3서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Pyromancer21,플레어: 강화 2,ability_Wizard_Pyromancer21,Char2_2,,[플레어] 대미지가 파이로맨서 2서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Pyromancer22,플레어: 강화 3,ability_Wizard_Pyromancer22,Char2_2,,[플레어] 대미지가 파이로맨서 3서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Pyromancer23,인챈트 파이어: 강화 2,ability_Wizard_Pyromancer23,Char2_2,,[인챈트 파이어]의 불 속성 공격력 증가 효과가 파이로맨서 2서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Pyromancer24,인챈트 파이어: 강화 3,ability_Wizard_Pyromancer24,Char2_2,,[인챈트 파이어]의 불 속성 공격력 증가 효과가 파이로맨서 3서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Pyromancer25,파이어필라: 강화 2,ability_Wizard_Pyromancer25,Char2_2,,[파이어필라] 대미지가 파이로맨서 3서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Cryomancer14,아이스 볼트: 강화 2,ability_Wizard_Cryomancer14,Char2_3,,[아이스 볼트] 대미지가 크리오맨서 2서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Cryomancer15,아이스 볼트: 강화 3,ability_Wizard_Cryomancer15,Char2_3,,[아이스 볼트] 대미지가 크리오맨서 3서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Cryomancer16,아이스파이크: 강화 2,ability_Wizard_Cryomancer16,Char2_3,,[아이스파이크] 대미지가 크리오맨서 2서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Cryomancer17,아이스파이크: 강화 3,ability_Wizard_Cryomancer17,Char2_3,,[아이스파이크] 대미지가 크리오맨서 3서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Cryomancer18,아이스 블래스트: 강화 2,ability_Wizard_Cryomancer18,Char2_3,,[아이스 블래스트] 대미지가 크리오맨서 2서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Cryomancer19,아이스 블래스트: 강화 3,ability_Wizard_Cryomancer19,Char2_3,,[아이스 블래스트] 대미지가 크리오맨서 3서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Peltasta14,실드랍: 강화,ability_Warrior_Peltasta14,Char1_3,,특성 레벨당 [실드랍] 대미지가 상승합니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Peltasta15,림블로: 강화 2,ability_Warrior_Peltasta15,Char1_3,,[림블로] 대미지가 펠타스타 2서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Peltasta16,림블로: 강화 3,ability_Warrior_Peltasta16,Char1_3,,[림블로] 대미지가 펠타스타 3서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Peltasta17,엄보블로: 강화 2,ability_Warrior_Peltasta17,Char1_3,,[엄보블로] 대미지가 펠타스타 2서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Peltasta18,엄보블로: 강화 3,ability_Warrior_Peltasta18,Char1_3,,[엄보블로] 대미지가 펠타스타 3서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Peltasta19,가디언: 강화 2,ability_Warrior_Peltasta19,Char1_3,,[가디언]의 방어력 증가 효과가 펠타스타 2서클 수준으로 적용됩니다. (물리 공격력 감소 효과 역시 상승합니다.),,,YES,SCR_ABIL_NONE,
32768,0,0,Peltasta20,가디언: 강화 3,ability_Warrior_Peltasta20,Char1_3,,[가디언]의 방어력 증가 효과가 펠타스타 3서클 수준으로 적용됩니다. (물리 공격력 감소 효과 역시 상승합니다.),,,YES,SCR_ABIL_NONE,
0,0,0,Peltasta21,실드랍: 강화 2,ability_Warrior_Peltasta21,Char1_3,,[실드랍] 대미지가 펠타스타 3서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Highlander16,카타스트로크: 강화 2,ability_Warrior_Highlander16,Char1_2,,[카타스트로크] 대미지가 하이랜더 2서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Highlander17,카타스트로크: 강화 3,ability_Warrior_Highlander17,Char1_2,,[카타스트로크] 대미지가 하이랜더 3서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Highlander18,크라운: 강화 2,ability_Warrior_Highlander18,Char1_2,,[크라운] 대미지가 하이랜더 2서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Highlander19,크라운: 강화 3,ability_Warrior_Highlander19,Char1_2,,[크라운] 대미지가 하이랜더 3서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Highlander20,수레바퀴: 강화 2,ability_Warrior_Highlander20,Char1_2,,[수레바퀴] 대미지가 하이랜더 2서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
0,0,0,Highlander21,수레바퀴: 강화 3,ability_Warrior_Highlander21,Char1_2,,[수레바퀴] 대미지가 하이랜더 3서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
32768,0,0,Highlander22,크로스 가드: 강화 2,ability_Warrior_Highlander22,Char1_2,,[크로스 가드]의 방어력 증가 효과가 하이랜더 2서클 수준으로 강화됩니다.,,,YES,SCR_ABIL_NONE,
