ClassID,WarpCost,EventExp,BindCamFarPlane,UseMapFog,DefGenX,DefGenY,DefGenZ,RotateAngle,Width,Height,RewardEXPBM,ItemPriorityTime,StaminaRate,MaxHateCount,NotUseHide,PoisonGroup,DropItemRatio1,DropItemRatio2,DropItemRatio3,DropItemRatio4,DropItemRatio5,DropItemRatio6,DropItemRatio7,DropItemRatio8,DropItemRatio9,DropItemRatio10,ClassName,CategoryName,Name,BgmPlayList,Group,Theme,MapType,WorldMap,PhysicalLinkZone,QuestLinkZone,Journal,IntroDirection,EngName,BgName,Type,isVillage,Party,WaterScript,FixedLvScp,Mission,SaveProperty,LocFile,ChangeChannel,UseCulling,InitScript,UseAIOutOfPC,TeamObb,MonEnterScp,DropItemClassName1,DropItemBNType1,DropItemExceptMon1,DropItemClassName2,DropItemBNType2,DropItemExceptMon2,DropItemClassName3,DropItemBNType3,DropItemExceptMon3,DropItemClassName4,DropItemBNType4,DropItemExceptMon4,DropItemClassName5,DropItemBNType5,DropItemExceptMon5,DropItemClassName6,DropItemBNType6,DropItemExceptMon6,DropItemClassName7,DropItemBNType7,DropItemExceptMon7,DropItemClassName8,DropItemBNType8,DropItemExceptMon8,DropItemClassName9,DropItemBNType9,DropItemExceptMon9,DropItemClassName10,DropItemBNType10,DropItemExceptMon10
40960,0,0,32768,0,32768,16384,57344,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_tableland_73,칼리스 지방,하늘지른 벼랑,,tableland,고립고원,Field,7/18/0,f_tableland_72/f_tableland_74/f_tableland_28_1,f_tableland_72/f_tableland_74/f_tableland_28_1,TRUE,,f_tableland_73,f_tableland_73,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57344,0,0,32768,0,28672,32768,40960,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_tableland_74,칼리스 지방,강철 고원,,tableland,고립고원,Field,8/18/0,f_tableland_73/f_3cmlake_83/d_prison_78,f_tableland_73/f_3cmlake_83/d_prison_78,TRUE,,f_tableland_74,f_tableland_74,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57344,0,0,32768,0,40960,32768,32768,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_prison_78,칼리스 지방,학살자의 접견소,,prison,감옥,Dungeon,9/18/1,f_tableland_74/d_prison_79,f_tableland_74/d_prison_79,TRUE,,d_prison_78,d_prison_78,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,0,0,32768,0,0,32768,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_prison_79,칼리스 지방,영혼의 보관실,,prison,감옥,Dungeon,9/18/2,d_prison_78/d_prison_80,d_prison_78/d_prison_80,TRUE,,d_prison_79,d_prison_79,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24576,0,0,32768,0,49152,32768,16384,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_prison_80,칼리스 지방,분열의 독방구역,,prison,감옥,Dungeon,9/18/3,d_prison_79/d_prison_81,d_prison_79/d_prison_81,TRUE,,d_prison_80,d_prison_80,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40960,0,0,32768,0,8192,0,16384,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_prison_81,칼리스 지방,융합의 작업장,,prison,감옥,Dungeon,9/18/4,d_prison_80/d_prison_82,d_prison_80/d_prison_82,TRUE,,d_prison_81,d_prison_81,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57344,0,0,32768,0,32768,16384,4096,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_prison_82,칼리스 지방,영혼의 고문소,,prison,감옥,Dungeon,9/18/5,d_prison_81,d_prison_81,TRUE,,d_prison_82,d_prison_82,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_3cmlake_83,별깃든 호수,3Cm호수 83,,3cmlake,삼센치 호수,Field,8/19/0,f_tableland_74/f_3cmlake_84,f_tableland_74/f_3cmlake_84,TRUE,,f_3cmlake_83,f_3cmlake_83,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24576,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_3cmlake_84,별깃든 호수,3Cm호수 84,,3cmlake,삼센치 호수,Field,9/19/0,f_3cmlake_83/f_3cmlake_85,f_3cmlake_83/f_3cmlake_85,TRUE,,f_3cmlake_84,f_3cmlake_84,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40960,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_3cmlake_85,별깃든 호수,3Cm호수 85,,3cmlake,삼센치 호수,Field,9/20/0,f_3cmlake_84/f_3cmlake_86,f_3cmlake_84/f_3cmlake_86,TRUE,,f_3cmlake_85,f_3cmlake_85,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57344,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_3cmlake_86,별깃든 호수,3Cm호수 86,,3cmlake,삼센치 호수,Field,7/20/0,f_3cmlake_85/f_3cmlake_87,f_3cmlake_85/f_3cmlake_87,TRUE,,f_3cmlake_86,f_3cmlake_86,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_3cmlake_87,별깃든 호수,3Cm호수 87,,3cmlake,삼센치 호수,Field,8/21/0,f_3cmlake_86/f_castle_93/d_startower_88,f_3cmlake_86/f_castle_93/d_startower_88,TRUE,,f_3cmlake_87,f_3cmlake_87,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24576,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_startower_88,별깃든 호수,별의 탑 88,,startower,별의 탑,Dungeon,8/22/1,f_3cmlake_87/d_startower_89,f_3cmlake_87/d_startower_89,TRUE,,d_startower_88,d_startower_88,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40960,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_startower_89,별깃든 호수,별의 탑 89,,startower,별의 탑,Dungeon,8/22/2,d_startower_88/d_startower_90,d_startower_88/d_startower_90,TRUE,,d_startower_89,d_startower_89,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57344,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_startower_90,별깃든 호수,별의 탑 90,,startower,별의 탑,Dungeon,8/22/3,d_startower_89/d_startower_91,d_startower_89/d_startower_91,TRUE,,d_startower_90,d_startower_90,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_startower_91,별깃든 호수,별의 탑 91,,startower,별의 탑,Dungeon,8/22/4,d_startower_90/d_startower_92,d_startower_90/d_startower_92,TRUE,,d_startower_91,d_startower_91,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24576,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_startower_92,별깃든 호수,별의 탑 92,,startower,별의 탑,Dungeon,8/22/5,d_startower_91,d_startower_91,TRUE,,d_startower_92,d_startower_92,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40960,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_castle_93,국왕 직할령,캐슬 93,,castle,캐슬 필드,Field,7/21/0,f_3cmlake_87/f_castle_94,f_3cmlake_87/f_castle_94,TRUE,,f_castle_93,f_castle_93,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49152,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_castle_94,국왕 직할령,캐슬 94,,castle,캐슬 필드,Dungeon,6/22/0,f_castle_93/f_castle_95,f_castle_93/f_castle_95,TRUE,,f_castle_94,f_castle_94,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57344,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_castle_95,국왕 직할령,캐슬 95,,castle,캐슬 필드,Dungeon,7/22/0,f_castle_94/f_castle_96/f_castle_97,f_castle_94/f_castle_96/f_castle_97,TRUE,,f_castle_95,f_castle_95,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_castle_96,국왕 직할령,캐슬 96,,castle,캐슬 필드,Field,7/23/0,f_castle_95/f_castle_98/f_dcapital_103,f_castle_95/f_castle_98/f_dcapital_103,TRUE,,f_castle_96,f_castle_96,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_castle_98,국왕 직할령,캐슬 98,,castle,캐슬 필드,Field,8/24/0,f_castle_96/f_castle_97/f_castle_101,f_castle_96/f_castle_97/f_castle_101,TRUE,,f_castle_98,f_castle_98,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16384,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_castle_97,국왕 직할령,캐슬 97,,castle,캐슬 필드,Dungeon,8/23/0,f_castle_95/f_castle_98/f_castle_101,f_castle_95/f_castle_98/f_castle_101,TRUE,,f_castle_97,f_castle_97,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24576,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_castle_99,국왕 직할령,캐슬 99,,castle,캐슬 필드,Field,8/25/0,f_castle_100/f_castle_101/f_dcapital_106,f_castle_100/f_castle_101/f_dcapital_106,TRUE,,f_castle_99,f_castle_99,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32768,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_castle_101,국왕 직할령,캐슬 101,,castle,캐슬 필드,Dungeon,9/24/0,f_castle_97/f_castle_98/f_castle_99/f_castle_100,f_castle_97/f_castle_98/f_castle_99/f_castle_100,TRUE,,f_castle_101,f_castle_101,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40960,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_castle_100,국왕 직할령,캐슬 100,,castle,캐슬 필드,Dungeon,9/25/0,f_castle_99/f_castle_101/f_castle_102,f_castle_99/f_castle_101/f_castle_102,TRUE,,f_castle_100,f_castle_100,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49152,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_castle_102,국왕 직할령,캐슬 102,,castle,캐슬 필드,Field,10/25/0,f_castle_100,f_castle_100,TRUE,,f_castle_102,f_castle_102,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57344,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_dcapital_103,국왕 직할령,폐도 103,,dcapital,캐슬 필드,Field,6/24/0,f_castle_96/f_dcapital_104,f_castle_96/f_dcapital_104,TRUE,,f_dcapital_103,f_dcapital_103,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_dcapital_104,국왕 직할령,폐도 104,,dcapital,캐슬 필드,Field,7/25/0,f_dcapital_103/f_dcapital_105/f_dcapital_106,f_dcapital_103/f_dcapital_105/f_dcapital_106,TRUE,,f_dcapital_104,f_dcapital_104,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_dcapital_105,국왕 직할령,폐도 105,,dcapital,캐슬 필드,Field,6/25/0,f_dcapital_104/f_dcapital_107,f_dcapital_104/f_dcapital_107,TRUE,,f_dcapital_105,f_dcapital_105,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16384,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_dcapital_106,국왕 직할령,폐도 106,,dcapital,캐슬 필드,Field,7/26/0,f_dcapital_104/f_castle_99,f_dcapital_104/f_castle_99,TRUE,,f_dcapital_106,f_dcapital_106,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24576,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_dcapital_107,국왕 직할령,폐도 107,,dcapital,캐슬 필드,Field,5/25/0,f_dcapital_105/d_dcapital_108,f_dcapital_105/d_dcapital_108,TRUE,,f_dcapital_107,f_dcapital_107,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_dcapital_108,국왕 직할령,폐도던전108,,dcapital,폐도 던전,Dungeon,5/26/1,f_dcapital_107/d_dcapital_109,f_dcapital_107/d_dcapital_109,TRUE,,d_dcapital_108,d_dcapital_108,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16384,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_dcapital_109,국왕 직할령,폐도던전119,,dcapital,폐도 던전,Dungeon,5/26/2,d_dcapital_108/d_dcapital_110,d_dcapital_108/d_dcapital_110,TRUE,,d_dcapital_109,d_dcapital_109,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32768,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_dcapital_110,국왕 직할령,폐도던전110,,dcapital,폐도 던전,Dungeon,5/26/3,d_dcapital_109/d_dcapital_111,d_dcapital_109/d_dcapital_111,TRUE,,d_dcapital_110,d_dcapital_110,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49152,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_dcapital_111,국왕 직할령,폐도던전111,,dcapital,폐도 던전,Dungeon,5/26/4,d_dcapital_110/d_dcapital_112,d_dcapital_110/d_dcapital_112,TRUE,,d_dcapital_111,d_dcapital_111,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_dcapital_112,국왕 직할령,폐도던전112,,dcapital,폐도 던전,Dungeon,5/26/5,d_dcapital_111,d_dcapital_111,TRUE,,d_dcapital_112,d_dcapital_112,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20480,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_whitetrees_23_1,대삼림 지대,흰나무 23_1,,whitetrees,,Field,4/19/0,f_katyn_18/f_maple_23_2,f_katyn_18/f_maple_23_2,TRUE,,f_whitetrees_23_1,f_whitetrees_23_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61440,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_maple_23_2,대삼림 지대,단풍숲 23_2,,whitetrees,,Field,4/18/0,f_whitetrees_23_1/f_whitetrees_23_3,f_whitetrees_23_1/f_whitetrees_23_3,TRUE,,f_maple_23_2,f_maple_23_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36864,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_whitetrees_23_3,대삼림 지대,흰나무 23_3,,whitetrees,,Field,3/18/0,f_maple_23_2,f_maple_23_2,TRUE,,f_whitetrees_23_3,f_whitetrees_23_3,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12288,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_tableland_28_1,칼리스 지방,고립고원 28_1,,tableland,,Field,6/18/0,f_tableland_73/f_tableland_28_2,f_tableland_73/f_tableland_28_2,TRUE,,f_tableland_28_1,f_tableland_28_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53248,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_tableland_28_2,칼리스 지방,고립고원 28_2,,tableland,,Field,4/16/0,f_tableland_28_1/f_flash_60,f_tableland_28_1/f_flash_60,TRUE,,f_tableland_28_2,f_tableland_28_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12288,0,0,32768,0,16384,0,32768,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_katyn_45_1,키렌 지방,청람머문 숲,,katyn,,Field,7/1/0,f_katyn_45_2/f_pilgrimroad_41_4,f_katyn_45_2/f_pilgrimroad_41_4,TRUE,,f_katyn_45_1,f_katyn_45_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53248,0,0,32768,0,40960,32768,32768,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_katyn_45_2,키렌 지방,꽃모자른 숲,,katyn,,Field,8/1/0,f_katyn_45_1/f_katyn_45_3,f_katyn_45_1/f_katyn_45_3,TRUE,,f_katyn_45_2,f_katyn_45_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28672,0,0,32768,0,0,0,16384,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_katyn_45_3,키렌 지방,점층바위 숲,,katyn,,Field,9/1/0,f_katyn_45_2,f_katyn_45_2,TRUE,,f_katyn_45_3,f_katyn_45_3,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49152,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_wildflower_49_1,클라페다령,농장지대 49_1,,katyn,,Field,1/5/0,f_wildflower_49_2,f_wildflower_49_2,TRUE,,f_wildflower_49_1,f_wildflower_49_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53248,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_wildflower_49_2,클라페다령,농장지대49_2,,katyn,,Field,1/6/0,f_wildflower_49_1/f_wildflower_49_3/f_siauliai_46_4,f_wildflower_49_1/f_wildflower_49_3/f_siauliai_46_4,TRUE,,f_wildflower_49_2,f_wildflower_49_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57344,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_wildflower_49_3,클라페다령,농장지대 49_3,,katyn,,Field,1/7/0,f_wildflower_49_2,f_wildflower_49_2,TRUE,,f_wildflower_49_3,f_wildflower_49_3,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,0,0,32768,0,32768,0,49152,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p_cathedral_1,페디미안 직할령,은둔자의 통로,p_cathedral,,,Dungeon,6/8/0,d_thorn_20/f_remains_37,d_thorn_20/f_remains_37,TRUE,,p_cathedral_1,p_cathedral_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p_cathedral_2,페디미안 직할령,지하통로 3,p_cathedral,,,Dungeon,10/7/0,,,TRUE,,p_cathedral_2,p_cathedral_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45056,0,0,32768,0,0,32768,40960,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p_catacomb_1,로무바 성역,뮬러스 통로,p_cathedral,,,Dungeon,7/11/0,f_rokas_29/f_pilgrimroad_47,f_rokas_29/f_pilgrimroad_47,TRUE,,p_catacomb_1,p_catacomb_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49152,0,0,32768,0,0,0,40960,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p_catacomb_2,칼리스 지방,지하통로 4,p_cathedral,,,Dungeon,4/15/0,f_flash_60,f_flash_60,TRUE,,p_catacomb_2,p_catacomb_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,id_catacomb_33_1,칼리스 지방,카타콤 33_1,,,,Dungeon,6/14/0,,,TRUE,,id_catacomb_33_1,id_catacomb_33_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45056,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,id_catacomb_33_2,칼리스 지방,카타콤 33_2,,,,Dungeon,5/14/0,,,TRUE,,id_catacomb_33_2,id_catacomb_33_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
