ClassID,Weight,ItemStar,UseLv,MaterialPrice,Price,PriceRatio,SellPrice,RepairPriceRatio,MaxStack,Scale,DropSoundTime,DeadBreakRatio,NumberArg1,NumberArg2,ItemCoolDown,ClassName,Name,ItemType,Journal,GroupName,EquipXpGroup,MergeTable1,MergeClass1,MergeTable2,MergeClass2,MergeTable3,MergeClass3,ToolTipScp,ItemGrade,TooltipImage,Icon,ReqToolTip,Desc,DropSound,EquipSound,InOutScp,Script,Destroyable,ShopTrade,UserTrade,RefreshScp,DropStyle,StringArg,Usable,PreCheckScp,Consumable,UseAnim,ClientScp,ParticleName,UseTx,CoolDown,CoolDownGroup,LogoutSave
54768,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,0,GELE572_MQ_HOLY2,성구,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_holy572_2,icon_item_holy572_2,퀘스트 아이템,제스티를 물리칠 때 사용할 전설의 성구. 사용 가능한 수준까지 어느정도의 충전이 더 필요.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,No,,NO,,,,No,SCR_GET_ITEM_COOLDOWN,,No
54784,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,0,GELE572_MQ_HOLY3,성구,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_holy572_3,icon_item_holy572_3,퀘스트 아이템,제스티를 물리칠 때 사용할 전설의 성구. 사용할 준비가 다 되었다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,No,,NO,,,,No,SCR_GET_ITEM_COOLDOWN,,No
54800,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,16384,GELE572_MQ_DOLL,정화용 주술인형 소환서,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,GolemMagicItem2,GolemMagicItem2,퀘스트 아이템,주술인형을 담은 촉매. 이것을 사용하면 주술인형이 활성화 됨,item_drop_stone_1,,,GELE572_MQ_05_RUNNPC,NO,NO,NO,,Normal,,YES,SCR_PRE_GELE572_MQ_06,NO,,,,YES,SCR_GET_ITEM_COOLDOWN,QuestItem1,No
54816,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,0,ROKAS24_QB_10,발화제,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_small_bag,icon_item_small_bag,퀘스트 아이템,봉화대에서 찾은 발화제.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,YES,,NO,,,,No,SCR_GET_ITEM_COOLDOWN,QuestItem1,No
54832,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,0,ROKAS25_SQ_03,위조품,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_small_bag,icon_item_small_bag,퀘스트 아이템,케빈이 건네 준 위조품. 아직 마무리가 필요하다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,YES,,NO,,,,No,SCR_GET_ITEM_COOLDOWN,QuestItem1,No
54912,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,16384,CHAPLE576_MQ_07_ITEM,신성한 수정,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Gem_Stone_CON,icon_item_Gem_Stone_CON,퀘스트 아이템,몬스터에게 사용하면 힘을 약화시킬 수 있다.,item_drop_stone_1,,,SCR_USE_CHAPLE576_MQ_07,NO,NO,NO,,Normal,,YES,SCR_PRE_CHAPLE576_MQ_07,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,QuestItem1,No
54928,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,CHAPLE577_MQ_03_ITEM,부서진 제단 조각,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Gem_Stone_CON,icon_item_Gem_Stone_CON,퀘스트 아이템,성당 지상 2층 중앙 제단의 부서진 조각,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
54944,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,24576,CHAPLE577_MQ_06_ITEM,소형 빛의 포션,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,Drug_MaxSTAUP1,Drug_MaxSTAUP1,퀘스트 아이템,사용하면 10초간 마족들에게 사용자의 모습이 보이지 않는다. 공격하거나 공격받으면 해당 효과가 사라진다.,item_drop_stone_1,,,SCR_USE_CHAPLE577_MQ_06,NO,NO,NO,,Normal,,YES,SCR_PRE_CHAPLE577_MQ_06,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,QuestItem1,No
54960,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,24576,CHAPLE577_MQ_07_ITEM,소형 성령의 구슬,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_orb_1,icon_item_orb_1,퀘스트 아이템,사용하면 주변 마족을 닮은 성령이 등장하여 마족 몬스터들을 도발한다.,item_drop_stone_1,,,SCR_USE_CHAPLE577_MQ_07,NO,NO,NO,,Normal,,YES,SCR_PRE_CHAPLE577_MQ_07,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,QuestItem1,No
54976,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,0,CHAPLE577_MQ_07_PYO_ITEM,계시자의 증거,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Neck_100003,icon_item_Neck_100003,퀘스트 아이템,서쪽 결계로부터 전설의 열쇠를 얻을 수 있는 인식표.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
54992,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,24576,KEY_OF_LEGEND_01,공간의 문장,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_void_01,icon_item_void_01,퀘스트 아이템,계시와 숨겨진 장소를 찾을 수 있는 특별한 열쇠,item_drop_stone_1,,,SCR_USE_KEY_OF_LEGEND_01,NO,NO,NO,,Normal,,YES,SCR_PRE_KEY_OF_LEGEND_01,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,QuestItem1,No
55008,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,THORN21_MQ04_BUGWING,메로그의 침,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,38_item_ore_mercury,38_item_ore_mercury,퀘스트 아이템,가시 꽃 가루 각성제에 섞이면 강력한 각성 효과를 낸다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
55024,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,32768,THORN21_MQ07_THORNDRUG,강화된 가시 꽃가루 각성제,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Drug_CON2,icon_item_Drug_CON2,퀘스트 아이템,가시 꽃가루 각성제보다 강력한 효과를 낸다.,item_drop_stone_1,,,SCR_USE_THORN21_MQ07_THORNDRUG,NO,NO,NO,,Normal,,YES,SCR_PRE_THORN21_MQ07_THORNDRUG,NO,,,,YES,SCR_GET_ITEM_COOLDOWN,QuestItem1,No
55040,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,32768,THORN21_MQ04_DRUG,가시꽃 액,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Quest_00020,icon_item_Quest_00020,퀘스트 아이템,메로그의 침과 섞이면 강력한 각성효과를 낸다,item_drop_stone_1,,,SCR_USE_THORN21_MQ04_DRUG,NO,NO,NO,,Normal,,YES,SCR_PRE_THORN21_MQ04_DRUG,NO,,,,YES,SCR_GET_ITEM_COOLDOWN,QuestItem1,No
55056,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,JOB_WARLOCK3_1_ITEM1,슬라임의 체액,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Drug_STR2,icon_item_Drug_STR2,퀘스트 아이템,엘레멘탈리스트 마스터가 자격을 증명하기 위해 요구한 재료,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
55072,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,JOB_WARLOCK3_1_ITEM2,할로우벤터의 뼛조각,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_bone,icon_item_bone,퀘스트 아이템,엘레멘탈리스트 마스터가 자격을 증명하기 위해 요구한 재료,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
55088,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,JOB_WARLOCK3_1_ITEM3,묘지골렘의 구동핵,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_bead,icon_item_bead,퀘스트 아이템,엘레멘탈리스트 마스터가 자격을 증명하기 위해 요구한 재료,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
55104,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,GELE574_MQ_02_ITEM,이슬 받이,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_leaves_brown,icon_item_leaves_brown,퀘스트 아이템,영력이 깃든 담수를 받기 위한 용기,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
55120,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,16384,GELE574_MQ_05_ITEM,어설픈 부적,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Gem_Elemental17,icon_item_Gem_Elemental17,제단받침 재료,부착한 적이 죽으면 우리 편으로 세뇌되어 되살아 난다만.. 뭔가 허술해 보인다.,item_drop_stone_1,,,SCR_USE_GELE574_MQ_05_ITEM,NO,NO,NO,,Normal,,YES,SCR_PRE_GELE574_MQ_05_ITEM,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,QuestItem1,No
55136,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,ZACHA5F_MQ03_POT,온전한 영혼의 항아리,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_pots,icon_item_pots,퀘스트 아이템,왕릉을 흐르는 마력을 가득 담은 항아리,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
55152,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,HUEVILLAGE_58_2_MQ01_ITEM1,검은 마이즈의 독,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_posion,icon_item_posion,퀘스트 아이템,오벨리스크에 문자를 다시 새겨넣을 때 필요한 재료. 강한 산성을 띄고 있다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
55168,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,16384,HUEVILLAGE_58_2_MQ01_ITEM2,마비가루,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_powderw,icon_item_powderw,퀘스트 아이템,마름포석골의 검은 마이즈를 기절시킬 수 있는 마비가루,item_drop_stone_1,,,SCR_USE_HUEVILLAGE_58_2_MQ01_ITEM2,NO,NO,NO,,Normal,,YES,SCR_PRE_HUEVILLAGE_58_2_MQ01_ITEM2,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,QuestItem1,No
55184,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,HUEVILLAGE_58_2_MQ02_ITEM,갈참나무 진액,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Drug_CON1,icon_item_Drug_CON1,퀘스트 아이템,오벨리스크에 문자를 다시 새겨넣을 때 필요한 물감의 재료. 새까맣다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
55200,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,HUEVILLAGE_58_2_MQ03_ITEM,끈적한 도료,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Drug_INT1,icon_item_Drug_INT1,퀘스트 아이템,오벨리스크에 문자를 다시 새겨넣을 때 필요한 재료. 굉장히 끈적거린다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
55216,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,32768,GELE574_MQ_08_ITEM,팔라딘 스크롤,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,GolemMagicItem1,GolemMagicItem1,퀘스트 아이템,마족 몬스터에게 성스러운 팔라딘의 상징을 새겨넣는 스크롤,item_drop_stone_1,,,SCR_USE_GELE574_MQ_08_ITEM,NO,NO,NO,,Normal,,YES,SCR_PRE_GELE574_MQ_08_ITEM,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,QuestItem1,No
55232,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,0,GELE574_MQ_HOLY_01,성구,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_holy574_1,icon_item_holy574_1,퀘스트 아이템,제스티를 물리칠 때 사용할 전설의 성구. 사용할 준비가 다 되었다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,No,,NO,,,,No,SCR_GET_ITEM_COOLDOWN,,No
55248,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,0,GELE574_MQ_HOLY_02,성구,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_holy574_2,icon_item_holy574_2,퀘스트 아이템,제스티를 물리칠 때 사용할 전설의 성구. 사용할 준비가 다 되었다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,No,,NO,,,,No,SCR_GET_ITEM_COOLDOWN,,No
55264,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,0,GELE574_MQ_HOLY_03,성구,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,RootCrystal_Piece,RootCrystal_Piece,퀘스트 아이템,제스티를 물리칠 때 사용할 전설의 성구. 사용할 준비가 다 되었다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,No,,NO,,,,No,SCR_GET_ITEM_COOLDOWN,,No
55280,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,0,HUEVILLAGE_58_4_MQ05_ITEM1,신전의 제사 도구,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Gem_Pendent6,icon_item_Gem_Pendent6,퀘스트 아이템,신전의 성스러운 기운이 남아있다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
55296,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,0,HUEVILLAGE_58_4_MQ07_ITEM1,구속구 열쇠,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Quest_00013,icon_item_Quest_00013,퀘스트 아이템,사울레 여신이 묶여 있는 마족의 구속구를 해제하기 위한 열쇠,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
55312,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,JOB_CLERIC4_3_ITEM,약초,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_grassbladeg,icon_item_grassbladeg,퀘스트 아이템,클레릭 마스터가 부탁한 효과좋은 약초.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,No,,NO,,,,No,SCR_GET_ITEM_COOLDOWN,,No
55328,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,JOB_KRIVI4_1_ITEM,여신상 공양품 주머니,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_small_bag,icon_item_small_bag,퀘스트 아이템,여신상에 경배할 때 성직자들이 사용하는 공양품이 든 주머니.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,No,,NO,,,,No,SCR_GET_ITEM_COOLDOWN,,No
55344,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,JOB_DIEVDIRBYS4_1_ITEM,향유,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Drug_CON1,icon_item_Drug_CON1,퀘스트 아이템,여신상을 보수할 때 사용하는 향유. 독특하면서도 은은한 향이 특징.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,No,,NO,,,,No,SCR_GET_ITEM_COOLDOWN,,No
55360,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,JOB_PARDONER4_2_ITEM,보스결정,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Drug_CON1,icon_item_Drug_CON1,퀘스트 아이템,여신상을 보수할 때 사용하는 향유. 독특하면서도 은은한 향이 특징.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,No,,NO,,,,No,SCR_GET_ITEM_COOLDOWN,,No
55376,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,JOB_PARDONER4_3_ITEM,굳은 기름,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Drug_CON1,icon_item_Drug_CON1,퀘스트 아이템,가죽으로 만든 모든 제품의 광택과 보호에 뛰어난 효과가 있다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,No,,NO,,,,No,SCR_GET_ITEM_COOLDOWN,,No
55392,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,16384,JOB_PELTASTA4_4_ITEM,펠타스타의 방패,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Shield_1,icon_item_Shield_1,퀘스트 아이템,펠타스타 마스터가 플레처 마스터에게 의뢰한 방패.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
55408,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,16384,JOB_CORSAIR4_1_ITEM_01,입항허가서,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,Siaul_Act3_Confirmation,Siaul_Act3_Confirmation,퀘스트 아이템,배가 항구에 들어오려면 반드시 필요한 허가서.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
55424,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,16384,JOB_CORSAIR4_1_ITEM_02,항해도,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,SiaulMapIncomplete,SiaulMapIncomplete,퀘스트 아이템,항해를 떠나려면 꼭 필요한 지도. 해류와 바람의 방향이 적혀 있다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
55440,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,16384,JOB_CORSAIR4_1_ITEM_03,계약서,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_paper,icon_item_paper,퀘스트 아이템,이건 무슨 계약서일까.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
55456,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,16384,JOB_ARCHER4_2_ITEM,숫돌 가방,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_sidebag,icon_item_sidebag,퀘스트 아이템,숫돌을 잔뜩 넣을 수 있는 가방. ,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
55472,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,16384,JOB_RANGER4_1_ITEM,모야 체액 샘플,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Drug_CON1,icon_item_Drug_CON1,퀘스트 아이템,모야에게서 갓 뽑아낸 따끈따끈한 체액 샘플,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
55488,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,16384,JOB_ARCHER4_3_ITEM,중급 화살 견본,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_arrow,icon_item_arrow,퀘스트 아이템,플레처 마스터가 만들어 준 화살 견본. 밸런스가 잘 잡혀 있다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
55504,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,16384,JOB_FLETCHER4_ITEM,소리나는 나무,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Misc_00013,icon_item_Misc_00013,퀘스트 아이템,플레처 마스터가 찾는 나무. 두들기면 맑은 소리가 들린다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
55520,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,0,JOB_FLETCHER4_1_ITEM,꼬질꼬질한 나무,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Misc_00015,icon_item_Misc_00015,퀘스트 아이템,이 나무들 사이에 맑은 소리가 나는 나무가 있다. 두들겨서 확인해 보자.,item_drop_stone_1,,,SCR_USE_JOB_FLETCHER4_1_ITEM,NO,NO,NO,,Normal,,YES,SCR_PRE_JOB_FLETCHER4_1_ITEM,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,QuestItem1,No
55536,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,16384,JOB_WUGU4_1_ITEM,간이 대롱,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_rod,icon_item_rod,퀘스트 아이템,신경독을 발사할 수 있는 간이 대롱,item_drop_stone_1,,,SCR_USE_JOB_WUGU4_1_ITEM,NO,NO,NO,,Normal,,YES,SCR_PRE_JOB_WUGU4_1_ITEM,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,QuestItem1,No
55552,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,16384,JOB_WUGU4_1_ITEM_1,합성독,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Drug_CON1,icon_item_Drug_CON1,퀘스트 아이템,스타울리트의 체내에 있는 특별한 독. 간이 대롱의 신경독에만 반응한다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
55568,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,24576,JOB_CENTURION5_1_ITEM,팔랑크스 병법서,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_collection_04Black,icon_item_collection_04Black,퀘스트 아이템,"센츄리온 입문자를 위해 아주 쉽게 쓰여진 병법서, 숙련되지 않은 사람은 기억하기 힘들다",item_drop_stone_1,,,SCR_USE_JOB_CENTURION5_1_ITEM,NO,NO,NO,,Normal,,YES,SCR_PRE_JOB_CENTURION5_1_ITEM,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,QuestItem1,No
55584,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,24576,JOB_SCOUT4_1_ITEM,섬광탄,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_small_speed,icon_item_small_speed,퀘스트 아이템,스카우트들이 즐겨 사용하는 섬광탄. 숨어있는 몬스터를 찾는 데 쓰인다고 한다.,item_drop_stone_1,,,SCR_USE_JOB_SCOUT4_1_ITEM,NO,NO,NO,,Normal,,YES,SCR_PRE_JOB_SCOUT4_1_ITEM,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,QuestItem1,No
55600,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,24576,JOB_QUARREL4_1_ITEM,비석 탁본,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_paperpiece,icon_item_paperpiece,퀘스트 아이템,쿼렐슈터 마스터가 시험의 일환으로 부탁한 리디야 샤펜의 탁본,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,QuestItem1,No
55616,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,JOB_BOCOR4_1_ITEM,저주가 깊게 베인 보석,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_core_06Black,icon_item_core_06Black,퀘스트 아이템,매우 강력한 저주에 걸려 있는 보석. 누군가를 계속 부르는 듯 하다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,No,,NO,,,,No,SCR_GET_ITEM_COOLDOWN,,No
55632,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,JOB_PARDONER4_2_ITEM2,모스템의 불항아리,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Drug_STR2,icon_item_Drug_STR2,퀘스트 아이템,모스템으로부터 획득한 불항아리. 모스템이 애지중지 한다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,No,,NO,,,,No,SCR_GET_ITEM_COOLDOWN,,No
55648,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,JOB_NECROMANCER4_1_ITEM1,푸른 피셔맨의 뼈,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_bone,icon_item_bone,퀘스트 아이템,푸른 피셔맨의 뼈. 작아서 잘 집히지 않는다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,No,,NO,,,,No,SCR_GET_ITEM_COOLDOWN,,No
55664,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,JOB_NECROMANCER4_1_ITEM2,레푸스버니의 내장,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_small_bag,icon_item_small_bag,퀘스트 아이템,굉장히 기분 나쁘다,item_drop_stone_1,,,,NO,NO,NO,,Normal,,No,,NO,,,,No,SCR_GET_ITEM_COOLDOWN,,No
55680,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,JOB_NECROMANCER4_1_ITEM3,하르피아의 부리,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_tooth_01Yellow,icon_item_tooth_01Yellow,퀘스트 아이템,하르피아의 부리. 굉장히 날카롭다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,No,,NO,,,,No,SCR_GET_ITEM_COOLDOWN,,No
55696,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,24576,JOB_ROGUE4_1_ITEM,연막탄,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_small_speed,icon_item_small_speed,퀘스트 아이템,위기상황에서 적들을 따돌리는데 용이하다. 펑! ,item_drop_stone_1,,,SCR_USE_JOB_ROGUE4_1_ITEM,NO,NO,NO,,Normal,,YES,SCR_PRE_JOB_ROGUE4_1_ITEM,NO,,,,YES,SCR_GET_ITEM_COOLDOWN,QuestItem1,No
55712,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,16384,JOB_SWORDMAN4_1_ITEM,도발용 보주,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_orb_1,icon_item_orb_1,퀘스트 아이템,적을 도발하는데 탁월한 성능을 가지고 있는 구슬. ,item_drop_stone_1,,,SCR_USE_JOB_SWORDMAN4_1_ITEM,NO,NO,NO,,Normal,,YES,SCR_PRE_JOB_SWORDMAN4_1_ITEM,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,QuestItem1,No
