ClassID,BornAniCount,DeadHideTime,DeadHideBlendTime,SpriteScale,TopOffset,MidOffset,BtmOffset,LODDist,PT_Body,PT_Shirt,PT_Pants,PT_PantsAdd1,PT_PantsAdd2,PT_Face,PT_Hair,PT_Hat,PT_Gloves,PT_Boots,PT_Belt,PT_Outer,PT_OuterAdd1,PT_OuterAdd2,WlkAniSPD,RunAniSPD,MoveCompleteLoop,ClassName,RootName,FileName,EffectPostFix,UseSilhouette,Full3D_Model,DirType,MorphFile,Render,AutoJump,UseBone,Retarget,RootNode,ForceHitDummy,TopDummy,LookAtNode,HitEffectNode,DamageTextNode,PT_BodyColor,PT_ShirtColor,PT_PantsColor,PT_PantsAdd1Color,PT_PantsAdd2Color,PT_FaceColor,PT_HairColor,PT_HatColor,PT_GlovesColor,PT_BootsColor,PT_BeltColor,PT_OuterColor,PT_OuterAdd1Color,PT_OuterAdd2Color,CheckBoundingBox
38272,0,0,0,39322,0,0,0,0,62208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_Meleech,monster_Meleech,monster_Meleech,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Dummy_hit,Dummy_hit,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
38144,0,0,0,52429,0,0,0,0,61184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_Hallowventor,monster_Hallowventor,monster_Hallowventor,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Bip01 Spine,Bip01 Spine,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
38112,0,0,0,39322,0,0,0,0,60928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_Weaver,monster_Weaver,monster_Weaver,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Dummy001,Dummy001,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
38080,0,0,0,52429,0,0,0,0,60672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_Abogust,monster_Abogust,monster_Abogust,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Bip001 Spine1,Bip001 Spine1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
38048,0,0,0,13107,0,0,0,0,60416,0,0,0,0,0,0,0,0,0,0,0,0,0,6980,6980,0,monster_Graztas,monster_Graztas,monster_Graztas,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Bip01 Spine2,Bip01 Spine2,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
38016,0,0,0,0,0,0,0,0,60160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_Tombsinker,monster_Tombsinker,monster_Tombsinker,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Point002,Point002,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
37984,0,0,0,39322,0,0,0,0,59904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_shtayim,monster_shtayim,monster_shtayim,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Bone_body,Bone_body,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
37952,0,0,0,0,0,0,0,0,59648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_Echad,monster_Echad,monster_Echad,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Bip01,Bip01,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
37920,0,0,0,0,0,0,0,0,59392,0,0,0,0,0,0,0,0,0,0,0,0,0,35075,5636,0,monster_Karas,monster_Karas,monster_Karas,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip001 Spine2,Bip01 Head,Bip01 Head,Bip001 Spine2,Bip001 Spine2,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
37760,0,0,0,39322,0,0,0,0,59136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_Vesper,monster_Vesper,monster_Vesper,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Bip001 Pelvis,Bip001 Pelvis,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
37728,0,0,0,52429,0,0,0,0,58880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_Carnivorefung,monster_Carnivorefung,monster_Carnivorefung,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Bone008,Bone008,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
37696,0,0,0,39322,0,0,0,0,58624,0,0,0,0,0,0,0,0,0,0,0,0,0,60699,60699,0,monster_Infrogalas,monster_Infrogalas,monster_Infrogalas,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Bip001 Spine1,Bip001 Spine1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
37664,0,0,0,39322,0,0,0,0,58368,0,0,0,0,0,0,0,0,0,0,0,0,0,42795,42795,0,monster_NetherCalf,monster_NetherCalf,monster_NetherCalf,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Bip01 Head,Bip01 Head,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
37632,0,0,0,52429,0,0,0,0,58112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_RavineLerva,monster_RavineLerva,monster_RavineLerva,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Dummy003,Dummy003,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
37600,0,0,0,39322,0,0,0,0,57856,0,0,0,0,0,0,0,0,0,0,0,0,0,63373,63373,0,monster_Chafperor,monster_Chafperor,monster_Chafperor,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Bip001 Spine1,Bip001 Spine1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
37568,0,0,0,26214,0,0,0,0,57600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_operor,monster_operor,monster_operor,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Bone002,Bone002,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
37536,0,0,0,0,0,0,0,0,57344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_Ammon,monster_Ammon,monster_Ammon,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Bip001 Spine2,Bip001 Spine2,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
37504,0,0,0,0,0,0,0,0,57088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_Cyst,monster_Cyst,monster_Cyst,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,dionia_last_dummy,dionia_last_dummy,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
37472,0,0,0,39322,0,0,0,0,56832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_TreeGool,monster_TreeGool,monster_TreeGool,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Dummy_hit,Dummy_hit,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
37440,0,0,0,52429,0,0,0,0,56576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_mushfung,monster_mushfung,monster_mushfung,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Bip001 Spine1,Bip001 Spine1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
37408,0,0,0,39322,0,0,0,0,56320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_Tisfung_Set,monster_Tisfung_Set,monster_Tisfung_Set,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Bip001 Neck2,Bip001 Neck2,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
37376,0,0,0,39322,0,0,0,0,56064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_Ritasfung,monster_Ritasfung,monster_Ritasfung,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Bone05,Bone05,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
37344,0,0,0,0,0,0,0,0,55808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_Cire,monster_Cire,monster_Cire,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Bip001 Spine,Bip001 Spine,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
37312,0,0,0,0,0,0,0,0,55552,0,0,0,0,0,0,0,0,0,0,0,0,0,27394,27394,0,monster_Deadbornscab,monster_Deadbornscab,monster_Deadbornscab,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Bip001 Spine1,Bip001 Spine1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
37280,0,0,0,13107,0,0,0,0,55296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_Shardstatue,monster_Shardstatue,monster_Shardstatue,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Bip001 Spine1,Bip001 Spine1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
37120,0,0,0,39322,0,0,0,0,55040,0,0,0,0,0,0,0,0,0,0,0,0,0,4588,4588,0,monster_Yekubite,monster_Yekubite,monster_Yekubite,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Bip001 Spine1,Bip001 Spine1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
37088,0,0,0,0,0,0,0,0,54784,0,0,0,0,0,0,0,0,0,0,0,0,0,29295,29295,0,monster_Shredded,monster_Shredded,monster_Shredded,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Bip01 Spine2,Bip01 Spine2,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
37056,0,0,0,13107,0,0,0,0,54528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_scab,monster_scab,monster_scab,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Dummy001,Dummy001,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
36992,0,0,0,39322,0,0,0,0,54016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_mirtislampa,monster_mirtislampa,monster_mirtislampa,,YES,NO,Dir_16,,Normal,YES,Yes,No,Bip01,Bip001 Spine,Bip01 Head,Bip01 Head,Bip001 Spine,Bip001 Head,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
36960,0,0,0,0,0,0,0,0,53760,0,0,0,0,0,0,0,0,0,0,0,0,0,4692,0,0,monster_Spion,monster_Spion,monster_Spion,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Bip001 Spine1,Bip001 Spine1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
36928,0,0,0,39322,0,0,0,0,53504,0,0,0,0,0,0,0,0,0,0,0,0,0,46662,46662,0,monster_squa,monster_squa,monster_squa,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Bip01 Spine2,Bip01 Spine2,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
36896,0,0,0,52429,0,0,0,0,53248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_Golemlet,monster_Golemlet,monster_Golemlet,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Bip01 Spine2,Bip01 Spine2,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
36864,0,0,0,0,0,0,0,0,52992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_TreeAmbulo,monster_TreeAmbulo,monster_TreeAmbulo,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Bone001,Bone001,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
36832,0,0,0,39322,0,0,0,0,52736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_Tiny,monster_Tiny,monster_Tiny,,YES,NO,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Bip001 Spine1,Bip001 Spine1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
36800,0,0,0,39322,0,0,0,0,52480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_werewolf,monster_werewolf,monster_werewolf,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip001 Spine1,Bip01 Head,Bip01 Head,Bip001 Spine1,Dummy_bufficon,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
36768,0,0,0,39322,0,0,0,0,52224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_Carapace,monster_Carapace,monster_Carapace,,YES,YES,,,Normal,YES,Yes,No,Bip01,head_01,Bip01 Head,Bip01 Head,head_01,Dummy_bufficon,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
36736,0,0,0,39322,0,0,0,0,51968,0,0,0,0,0,0,0,0,0,0,0,0,0,40370,40370,0,monster_Stout,monster_Stout,monster_Stout,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip001 Spine1,Bip01 Head,Bip01 Head,Bip001 Spine1,Dummy_bufficon,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
36704,0,0,0,39322,0,0,0,0,51712,0,0,0,0,0,0,0,0,0,0,0,0,0,56702,56702,0,monster_Strongholder,monster_Strongholder,monster_Strongholder,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip001 Spine1,Bip01 Head,Bip01 Head,Bip001 Spine1,Dummy_bufficon,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
36672,0,0,0,39322,0,0,0,0,51456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_Rajapearl,monster_Rajapearl,monster_Rajapearl,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bone043,Bip01 Head,Bip01 Head,Bone043,Dummy_bufficon,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
36640,0,0,0,39322,0,0,0,0,51200,0,0,0,0,0,0,0,0,0,0,0,0,0,31483,31483,0,monster_meduoliai,monster_meduoliai,monster_meduoliai,,YES,YES,,,Normal,YES,Yes,No,Bip01,Dummy_hit,Bip01 Head,Bip01 Head,Dummy_hit,Dummy_bufficon,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
36480,0,0,0,39322,0,0,0,0,50944,0,0,0,0,0,0,0,0,0,0,0,0,0,48890,48890,0,monster_Shnayim,monster_Shnayim,monster_Shnayim,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Bip01,Bip01,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
36448,0,0,0,39322,0,0,0,0,50688,0,0,0,0,0,0,0,0,0,0,0,0,0,48890,48890,0,monster_Achat,monster_Achat,monster_Achat,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,Bip01,Bip01,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
36416,0,0,0,39322,0,0,0,0,50432,0,0,0,0,0,0,0,0,0,0,0,0,0,56256,56256,0,monster_TombLord,monster_TombLord,monster_TombLord,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
36384,0,0,0,39322,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_Carnivore,monster_Carnivore,monster_Carnivore,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
36352,0,0,0,39322,0,0,0,0,49920,0,0,0,0,0,0,0,0,0,0,0,0,0,3945,3945,0,monster_NetherBovine,monster_NetherBovine,monster_NetherBovine,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01 Head,Bip01 Head,Bip01 Head,Bip01 Head,Bip01 Head,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
36320,0,0,0,39322,0,0,0,0,49664,0,0,0,0,0,0,0,0,0,0,0,0,0,38404,38404,0,monster_Ravinepede,monster_Ravinepede,monster_Ravinepede,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,Bip01 Spine2,Bip01 Spine2,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
36288,0,0,0,39322,0,0,0,0,49408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_RytaSwort,monster_RytaSwort,monster_RytaSwort,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bone011,Bip01 Head,Bip01 Head,Bone011,Dummy_bufficon,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
36256,0,0,0,39322,0,0,0,0,49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_yekub,monster_yekub,monster_yekub,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip001 Head,Bip01 Head,Bip01 Head,Bip001 Head,Bip001 HeadNub,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
36224,0,0,0,39322,0,0,0,0,48896,0,0,0,0,0,0,0,0,0,0,0,0,0,58720,31719,0,monster_Rocktortuga,monster_Rocktortuga,monster_Rocktortuga,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip001 Spine1,Bip01 Head,Bip01 Head,Bip001 Spine1,Dummy_bufficon,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
36192,0,0,0,39322,0,0,0,0,48640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_RingCrawler,monster_RingCrawler,monster_RingCrawler,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
36160,0,0,0,39322,0,0,0,0,48384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_rootopus,monster_rootopus,monster_rootopus,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
