ClassID,Repeat_Count,Level,Lvup,Lvdown,JobStep,Atkup,Atkdown,Defup,Defdown,Mhpup,Mhpdown,Check_Tribe,Check_Job,Gender,Check_QuestCount,QuestCount1,QuestCount2,QuestCount3,QuestCount4,Check_Buff,Check_EqItem,Check_Skill,Check_InvItem,InvItemCount1,InvItemCount2,InvItemCount3,InvItemCount4,Check_Script,Succ_Lv,Succ_Atkup,Succ_Defup,Succ_Mhpup,Succ_Check_Buff,Succ_Check_EqItem,Succ_Check_Skill,Succ_Check_InvItem,Succ_InvItemCount1,Succ_InvItemCount2,Succ_InvItemCount3,Succ_InvItemCount4,Succ_Check_QuestCount,Succ_QuestCount1,Succ_QuestCount2,Succ_QuestCount3,Succ_QuestCount4,Succ_QuestCount5,Succ_QuestCount6,Succ_QuestCount7,Succ_QuestCount8,Succ_QuestCount9,Succ_QuestCount10,Succ_Check_MonKill,Succ_MonKillCount1,Succ_MonKill_ItemPercent1,Succ_MonKillCount2,Succ_MonKill_ItemPercent2,Succ_MonKillCount3,Succ_MonKill_ItemPercent3,Succ_MonKillCount4,Succ_MonKill_ItemPercent4,Succ_MonKillCount5,Succ_MonKill_ItemPercent5,Succ_MonKillCount6,Succ_MonKill_ItemPercent6,Succ_Check_OverKill,Succ_OverKillRate1,Succ_OverKillCount1,Succ_OverKill_ItemPercent1,Succ_OverKillRate2,Succ_OverKillCount2,Succ_OverKill_ItemPercent2,Succ_OverKillRate3,Succ_OverKillCount3,Succ_OverKill_ItemPercent3,Succ_OverKillRate4,Succ_OverKillCount4,Succ_OverKill_ItemPercent4,Succ_OverKillRate5,Succ_OverKillCount5,Succ_OverKill_ItemPercent5,Succ_OverKillRate6,Succ_OverKillCount6,Succ_OverKill_ItemPercent6,Succ_Check_Script,ClassName,Name,QuestGroup,QuestMode,AbandonUI,PossibleUI_Notify,POSSI_WARP,PROG_WARP,SUCC_WARP,QuestStartMode,QuestEndMode,QuestPropertyName,Quest_SSN,ReenterTime,StartDesc,StartStory,StartLocation,StartMapListUI,StartMap,StartNPC,QuestInfosetView,ProgDesc,ProgStory,ProgLocation,ProgMapListUI,ProgMap,ProgNPC,QuestItem,EndDesc,EndStory,EndLocation,EndMapListUI,EndMap,EndNPC,Check_Condition,JobStepTerms,JobLvup,JobLvdown,Check_Location,Location1,Location2,Location3,Location4,Location5,Location6,Tribe1,Tribe2,Tribe3,Tribe4,Job1,Job2,Job3,Job4,Quest_Condition,QuestName1,QuestTerms1,QuestName2,QuestTerms2,QuestName3,QuestTerms3,QuestName4,QuestTerms4,Buff_Condition,BuffName1,BuffName2,BuffName3,BuffName4,EqItem_Condition,EqItemName1,EqItemName2,EqItemName3,EqItemName4,SkillLv,Skill_Condition,Skill1,Skill2,Skill3,Skill4,Skill5,Skill6,InvItem_Condition,InvItemName1,InvItemName2,InvItemName3,InvItemName4,Check_PeriodType,Period_Main,Period_Sub1,Period_Sub2,Period_Sub3,Period_Sub4,Period_Sub5,Period_Sub6,Period_Sub7,Period_Sub8,Period_Sub9,Period_Sub10,AOSLine,NPCQuestCount,HonorPointUp,HonorPointDown,Script_Condition,Script1,Script2,Script3,Script4,Script5,Succ_Check_Condition,Succ_HonorPoint,Succ_MapFogSearch,Succ_Buff_Condition,Succ_BuffName1,Succ_BuffName2,Succ_BuffName3,Succ_BuffName4,Succ_EqItem_Condition,Succ_EqItemName1,Succ_EqItemName2,Succ_EqItemName3,Succ_EqItemName4,Succ_Skill_Condition,Succ_SkillVan1,Succ_SkillVan2,Succ_SkillVan3,Succ_SkillVan4,Succ_SkillVan5,Succ_SkillVan6,Succ_QuestNeedItemAutoTake,Succ_InvItem_Condition,Succ_InvItemName1,Succ_InvItemtext1,Succ_InvItemName2,Succ_InvItemtext2,Succ_InvItemName3,Succ_InvItemtext3,Succ_InvItemName4,Succ_InvItemtext4,Succ_Quest_Condition,Succ_QuestName1,Succ_QuestTerms1,Succ_QuestName2,Succ_QuestTerms2,Succ_QuestName3,Succ_QuestTerms3,Succ_QuestName4,Succ_QuestTerms4,Succ_QuestName5,Succ_QuestTerms5,Succ_QuestName6,Succ_QuestTerms6,Succ_QuestName7,Succ_QuestTerms7,Succ_QuestName8,Succ_QuestTerms8,Succ_QuestName9,Succ_QuestTerms9,Succ_QuestName10,Succ_QuestTerms10,Succ_Kill_Layer,Succ_MonKill_Condition,Succ_MonKillName1,Succ_MonKillNameKOR1,Succ_MonTactics1,Succ_MonKill_ItemGive1,Succ_MonKill_ItemGiveCount1,Succ_MonKillName2,Succ_MonKillNameKOR2,Succ_MonTactics2,Succ_MonKill_ItemGive2,Succ_MonKill_ItemGiveCount2,Succ_MonKillName3,Succ_MonKillNameKOR3,Succ_MonTactics3,Succ_MonKill_ItemGive3,Succ_MonKill_ItemGiveCount3,Succ_MonKillName4,Succ_MonKillNameKOR4,Succ_MonTactics4,Succ_MonKill_ItemGive4,Succ_MonKill_ItemGiveCount4,Succ_MonKillName5,Succ_MonKillNameKOR5,Succ_MonTactics5,Succ_MonKill_ItemGive5,Succ_MonKill_ItemGiveCount5,Succ_MonKillName6,Succ_MonKillNameKOR6,Succ_MonTactics6,Succ_MonKill_ItemGive6,Succ_MonKill_ItemGiveCount6,Succ_OverKill_Condition,Succ_OverKillName1,Succ_OverKillNameKOR1,Succ_OverKillTactics1,Succ_OverKill_ItemGive1,Succ_OverKill_ItemGiveCount1,Succ_OverKillName2,Succ_OverKillNameKOR2,Succ_OverKillTactics2,Succ_OverKill_ItemGive2,Succ_OverKill_ItemGiveCount2,Succ_OverKillName3,Succ_OverKillNameKOR3,Succ_OverKillTactics3,Succ_OverKill_ItemGive3,Succ_OverKill_ItemGiveCount3,Succ_OverKillName4,Succ_OverKillNameKOR4,Succ_OverKillTactics4,Succ_OverKill_ItemGive4,Succ_OverKill_ItemGiveCount4,Succ_OverKillName5,Succ_OverKillNameKOR5,Succ_OverKillTactics5,Succ_OverKill_ItemGive5,Succ_OverKill_ItemGiveCount5,Succ_OverKillName6,Succ_OverKillNameKOR6,Succ_OverKillTactics6,Succ_OverKill_ItemGive6,Succ_OverKill_ItemGiveCount6,Succ_Script_Condition,Succ_Script1,Succ_Script2,Succ_Script3,Succ_Script4,Succ_Script5
18432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THORN19_MQ14_2,주시자의 마지막 경고,,SUB,YES,YES,NO,NO,YES,NPCDIALOG,SYSTEM,THORN19_MQ14_2,SSN_THORN19_MQ14_2,,신도 노유스와 대화,사울레 여신의 신도인 노유스가 당신을 애타게 찾고 있습니다.,d_thorn_19 THORN_BLACKMAN_TRIGGER2 50,,d_thorn_19,THORN_BLACKMAN_TRIGGER2,NO,불길한 목소리의 주인 찾아가기,사울에 여신의 신도인 노유스가 불길한 목소리가 들리는 곳을 알려주었습니다. 불길한 목소리의 주인 찾아가세요.,d_thorn_19 2257 622 -164 300,,d_thorn_19,THORN19_MQ14_2_TRACK,,낙우림으로 이동,주시자가 소환한 포아타를 처치했습니다. 브람블을 찾아 가시 숲 깊은 곳으로 가세요.,,,d_thorn_19,,AND,EQUAL,,,NO,,,,,,,,,,,,,,,AND,THORN19_BLACKMAN,>=,,>=,,>=,,>=,AND,,,,,AND,,,,,,AND,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,AND,,,,,AND,,,,,AND,,,,,,,YES,AND,,%s,,%s,,%s,,%s,AND,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,Layer,AND,boss_poata_Q2,소환된 포아타 처치,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,
18944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THORN20_MQ01,그저 약간의 도움,,SUB,YES,YES,NO,NO,YES,NPCDIALOG,SYSTEM,THORN20_MQ01,SSN_THORN20_MQ01,,신도 알비다스와 대화,사울레 여신의 신도인 알비다스가 당신을 주시하고 있습니다.,d_thorn_20 THORN20_MQ01 50,,d_thorn_20,THORN20_MQ01,PROGRESS,사울레 여신의 신도를 찾아보기,가시마음골에 있는 사울레 여신의 신도들을 찾아 그들을 도와주세요.,,,d_thorn_20,THORN20_MQ01,,신도 알비다스와 대화,사울레 여신의 신도들을 모두 도와 주었습니다. 신도 알비다스와 대화해 보세요.,,,d_thorn_20,,AND,EQUAL,,,NO,,,,,,,,,,,,,,,AND,,>=,,>=,,>=,,>=,AND,,,,,AND,,,,,,AND,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,AND,,,,,AND,,,,,AND,,,,,,,YES,AND,,%s,,%s,,%s,,%s,AND,THORN20_MQ02,>=,THORN20_MQ03,>=,THORN20_MQ04,>=,THORN20_MQ06,>=,THORN20_MQ07,>=,,>=,,>=,,>=,,>=,,>=,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,
19456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THORN20_MQ02,이러지도 저러지도,,SUB,YES,YES,NO,NO,YES,NPCDIALOG,NPCDIALOG,THORN20_MQ02,SSN_THORN20_MQ02,,신도 라민타와 대화,사울레 여신의 신도인 라민타가 당신의 도움을 필요로 하고 있습니다.,d_thorn_20 THORN20_MQ02_BOSS 50,,d_thorn_20,THORN20_MQ02_BOSS,PROGRESS,사악한 기운을 퍼뜨리는 원흉 처치,신도 라민타는 근처에 사악한 기운을 퍼뜨리고 다니는 마족을 발견했다고 합니다. 신도 라민타를 대신하여 리카우스를 처치하세요.,d_thorn_20 THORN20_MQ02_TRACK 150,,d_thorn_20,THORN20_MQ02_TRACK,,신도 라민타에게 보고,사악한 기운을 퍼뜨리는 리카우스를 처치하였습니다. 신도 라민타에게 보고하세요.,d_thorn_20 THORN20_MQ02_BOSS 50,,d_thorn_20,THORN20_MQ02_BOSS,AND,EQUAL,,,NO,,,,,,,,,,,,,,,AND,,>=,,>=,,>=,,>=,AND,,,,,AND,,,,,,AND,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,AND,,,,,AND,,,,,AND,,,,,,,YES,AND,,%s,,%s,,%s,,%s,AND,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,Layer,AND,boss_spector_gh,리카우스 처치,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,
19968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THORN20_MQ03,훼방의 기술,,SUB,YES,YES,NO,NO,YES,NPCDIALOG,NPCDIALOG,THORN20_MQ03,SSN_THORN20_MQ03,,신도 에발다스와 대화,사울레 여신의 신도인 에발다스가 당신의 도움을 필요로 하고 있습니다.,d_thorn_20 THORN20_MQ03_TRACK 50,,d_thorn_20,THORN20_MQ03_TRACK,NO,메로그 주술사 처치,신도 에발다스는 주술사 처치를 부탁하였습니다. 주술 의식을 하는 메로그 주술사들 사이로 난입하여 메로그 술사들을 처치하세요.{nl}{nl},d_thorn_20 THORN20_MQ03_TRIGGER 240,,d_thorn_20,THORN20_MQ03_TRIGGER,,신도 에발다스에게 보고,주술사 메로그를 처치하였습니다. 신도 에발다스에게 이 소식을 전해주세요.,d_thorn_20 THORN20_MQ03_TRACK 50,,d_thorn_20,THORN20_MQ03_TRACK,AND,EQUAL,,,NO,,,,,,,,,,,,,,,AND,,>=,,>=,,>=,,>=,AND,,,,,AND,,,,,,AND,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,AND,,,,,AND,,,,,AND,,,,,,,YES,AND,,%s,,%s,,%s,,%s,AND,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,Layer,AND,merog_wizzard,마족 소환진을 설치하고 있는 메로그 주술사 처치,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,
20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THORN20_MQ04,당황하지 말고,,SUB,YES,YES,NO,NO,YES,NPCDIALOG,NPCDIALOG,THORN20_MQ04,SSN_THORN20_MQ04,,신도 자네타와 대화,사울레 여신의 신도인 자네타가 당신의 도움을 필요로 하고 있습니다.,d_thorn_20 THORN20_MQ04_TRACK 50,,d_thorn_20,THORN20_MQ04_TRACK,,마족 소환 수정 파괴,메로그들이 감히 사울레 여신의 제단에 마족 소환진을 설치했습니다. 소환진 가운데에 있는 소환 수정을 파괴하여 마족이 더 이상 소환되는 것을 막으세요.,,,d_thorn_20,THORN20_MQ04_TRACK,,신도 자네타에게 보고,소환 수정을 모두 파괴했으니 다시 신도 자네타에게 돌아가 다독여 주세요.,,,d_thorn_20,THORN20_MQ04_TRACK,AND,EQUAL,,,NO,,,,,,,,,,,,,,,AND,,>=,,>=,,>=,,>=,AND,,,,,AND,,,,,,AND,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,AND,,,,,AND,,,,,AND,,,,,,,YES,AND,,%s,,%s,,%s,,%s,AND,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,Layer,AND,Altarcrystal_P1,마족 소환 수정 파괴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,
21504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THORN20_MQ06,뜻밖의 연구,,SUB,YES,YES,NO,NO,YES,NPCDIALOG,NPCDIALOG,THORN20_MQ06,SSN_THORN20_MQ06,,신도 시마스와 대화,사울레 여신의 신도인 시마스가 당신의 도움을 필요로 합니다.,d_thorn_20 THORN20_MAGIC3STAGE 100,,d_thorn_20,THORN20_MAGIC3STAGE,PROGRESS,탁한 기운을 뿜는 마족 소환진 파괴,신도 시마스는 마족 소환진이 마족 뿐만 아니라 사악한 기운도 내뿜고 있다면서 충분히 연구해 볼 가치가 있다고 합니다. 신도 시마스를 위해 기능만 정지할 정도로 소환 마법진을 파괴하세요.,,,d_thorn_20,,,신도 시마스에게 보고,소환 마법진이 더 이상 작동하지 않는 것 같습니다. 신도 시마스에게 소환 마법진을 연구 할 수 있다고 알려 줍시다.,,,d_thorn_20,THORN20_MAGIC3STAGE,AND,EQUAL,,,NO,,,,,,,,,,,,,,,AND,,>=,,>=,,>=,,>=,AND,,,,,AND,,,,,,AND,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,AND,,,,,AND,,,,,AND,,,,,,,YES,AND,,%s,,%s,,%s,,%s,AND,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,Layer,AND,Altarcrystal_P1,소환 수정 파괴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,
22016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THORN20_MQ07,불경스러운 것,,SUB,YES,YES,NO,NO,YES,NPCDIALOG,NPCDIALOG,THORN20_MQ07,SSN_THORN20_MQ07,,신도 오누테와 대화,사울레 여신의 신도인 오누테가 당신의 도움을 필요로 하고 있습니다.,d_thorn_20 THORN20_MQ07_TRACK 50,,d_thorn_20,THORN20_MQ07_TRACK,,아콘과 마족 소환진 처리,신도 오누테는 제단이 마족 소환진으로 전락해 버린 것에 대해 매우 화를 내고 있습니다. 마족 소환진에서 소환된 아콘과 마족 소환진을 파괴하여 여신의 무서움을 가르쳐 주세요.,d_thorn_20 THORN20_MQ07_TRIGGER 150,,d_thorn_20,THORN20_MQ07_TRIGGER,,신도 오누테에게 보고,신도 오누테가 말하는 불경스러운 것들을 전부 처리하였습니다. 신도 오누테에게 전해 주세요.,d_thorn_20 THORN20_MQ07_TRACK 50,,d_thorn_20,THORN20_MQ07_TRACK,AND,EQUAL,,,NO,,,,,,,,,,,,,,,AND,,>=,,>=,,>=,,>=,AND,,,,,AND,,,,,,AND,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,AND,,,,,AND,,,,,AND,,,,,,,YES,AND,,%s,,%s,,%s,,%s,AND,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,Layer,AND,boss_archon,아콘 처치,,,,Altarcrystal_P1,소환 수정 파괴,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,
22528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THORN21_MQ01,메로그들의 습격,,SUB,YES,YES,NO,NO,NO,NPCDIALOG,NPCDIALOG,THORN21_MQ01,SSN_THORN21_MQ01,,신도 브로뉴스와 대화,사울레 여신의 신도 신도 브로뉴스가 숨어서 당신의 도움을 애타게 기다리고 있습니다.,,,d_thorn_21,THORN21_BELIEVER,,습격해온 메로그들 처치하기,신도 브로뉴스는 몬스터에게 노려지고 있다고 합니다. 추격해오는 몬스터들을 처치하세요.,d_thorn_21 -147 221 -75 150,,d_thorn_21,,,신도 브로뉴스와 대화,추격해오는 모든 몬스터들을 처치했습니다. 신도 브로뉴스와 대화해 보세요.,,,d_thorn_21,THORN21_BELIEVER,AND,EQUAL,,,NO,,,,,,,,,,,,,,,AND,,>=,,>=,,>=,,>=,AND,,,,,AND,,,,,,AND,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,AND,,,,,AND,,,,,AND,,,,,,,YES,AND,,%s,,%s,,%s,,%s,AND,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,Layer,AND,Chafperor/merog_wizzard,신도를 공격하려는 몬스터 처치,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,
23040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THORN21_MQ02,낙우림 정화(1),,SUB,YES,YES,NO,NO,YES,NPCDIALOG,NPCDIALOG,THORN21_MQ02,SSN_THORN21_MQ02,,사울레 여신의 신도 사만타와 대화,낙우림에서 사울레 여신의 신도 사만타가 당신의 도움을 기다리고 있습니다.,d_thorn_21 THORN21_BELIEVER02 50,,d_thorn_21,THORN21_BELIEVER02,PROGRESS,몬스터로부터 제단 지키기,신도 사만타는 정화하려고만 하면 몬스터가 몰려들어 큰일이라고 합니다. 가시나무 샘터에서 정화의 제단을 몬스터에게서 지켜 주세요.,d_thorn_21 THORN21_MQ02_TRACK 50,,d_thorn_21,THORN21_MQ02_TRACK,,사울레 여신의 신도 사만타와 대화,몬스터로부터 제단을 무사히 지켰습니다. 신도 사만타에게 돌아가세요.,d_thorn_21 THORN21_BELIEVER02 50,,d_thorn_21,THORN21_BELIEVER02,AND,EQUAL,,,NO,,,,,,,,,,,,,,,AND,,>=,,>=,,>=,,>=,AND,,,,,AND,,,,,,AND,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,AND,,,,,AND,,,,,AND,,,,,,,YES,AND,,%s,,%s,,%s,,%s,AND,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,
23552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THORN21_MQ03,스비에사 구릉지의 뿌리,,SUB,YES,YES,NO,NO,YES,NPCDIALOG,NPCDIALOG,THORN21_MQ03,SSN_THORN21_MQ03,,스비에사 구릉지 확인,신도 유르가는 브람블의 뿌리 중 하나가 스비에사 구릉지에 있다고 합니다. 스비에사 구릉지를 확인해 보세요.,d_thorn_21 THORN21_BRAMBLE01_ROOT 50,,d_thorn_21,THORN21_BRAMBLE01_ROOT,,브람블의 뿌리 잘라내기,브람블의 뿌리가 있는 곳까지 접근했지만 브람블의 부하인 가이갈라스가 나타났습니다. 브람블의 뿌리를 파괴하기 전에 가이갈라스 먼저 처치해야 할 것 같습니다.,d_thorn_21 2625 122 -1249 200,,d_thorn_21,,,신도 유르가와 대화,브람블의 뿌리를 잘라내 버렸습니다. 신도 유르가에게 돌아가 대화하세요.,,,d_thorn_21,THORN21_BELIEVER04,AND,EQUAL,,,NO,,,,,,,,,,,,,,,AND,,>=,,>=,,>=,,>=,AND,,,,,AND,,,,,,AND,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,AND,,,,,AND,,,,,AND,,,,,,,YES,AND,,%s,,%s,,%s,,%s,AND,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,Layer,AND,boss_Gaigalas,브람블의 뿌리를 지키는 가이갈라스,,,,Barricade_thorn,브람블의 뿌리 파괴,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,
24064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THORN21_MQ04,브람블 공략(1),THORN21_MQ04/브람블 공략/1,MAIN,YES,YES,NO,NO,YES,NPCDIALOG,NPCDIALOG,THORN21_MQ04,SSN_THORN21_MQ04,,신도 유르가와 대화,사울레 여신의 명을 받아 브람블을 감시하고 있던 신도 유르가가 당신을 기다리고 있습니다.,d_thorn_21 THORN21_BELIEVER04 50 d_thorn_19 THORN19_THORN20 50 d_thorn_20 THORN20_THORN21 50,,d_thorn_21,THORN21_BELIEVER04,PROGRESS,메로그의 침을 구해 가시꽃 각성제 조합,신도 유르가는 브람블과 싸우기에 앞서 탁한 기운을 버틸 약을 만들어야 한다고 합니다. 크루바 가시너울길에서 메로그의 침을 구해 오세요.,d_thorn_21 178 221 7 170 d_thorn_21 886 332 115 400,,d_thorn_21,,THORN21_MQ04_DRUG,신도 유르가와 대화,메로그의 침을 모두 구했습니다. 신도 유르가에게 돌아가 보세요.,,,d_thorn_21,THORN21_BELIEVER04,AND,EQUAL,,,NO,,,,,,,,,,,,,,,AND,HUEVILLAGE_58_4_MQ09,>=,,>=,,>=,,>=,AND,,,,,AND,,,,,,AND,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,AND,,,,,AND,,,,,AND,,,,,,,YES,AND,THORN21_MQ04_BUGWING,%s 획득,,%s,,%s,,%s,AND,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,AND,merog_wizzard,메로그 주술사 처치,,Succ_InvItemName1,Succ_InvItemCount1,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,
24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THORN21_MQ05,틴칸타 공터의 뿌리,,SUB,YES,YES,NO,NO,YES,NPCDIALOG,NPCDIALOG,THORN21_MQ05,SSN_THORN21_MQ05,,탄킨타 공터 확인,신도 유르가는 브람블의 뿌리 중 하나가 탄킨타 공터에 있다고 합니다. 탄킨타 공터를 확인해 보세요.,d_thorn_21 THORN21_BRAMBLE02_ROOT 50,,d_thorn_21,THORN21_BRAMBLE02_ROOT,,브람블의 뿌리 잘라내기,브람블의 뿌리를 지키고 있는 몰렉을 처치하세요.,,,d_thorn_21,,,신도 유르가와 대화,브람블의 뿌리를 잘라내 버렸습니다. 신도 유르가에게 돌아가 대화하세요.,,,d_thorn_21,THORN21_BELIEVER04,AND,EQUAL,,,NO,,,,,,,,,,,,,,,AND,,>=,,>=,,>=,,>=,AND,,,,,AND,,,,,,AND,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,AND,,,,,AND,,,,,AND,,,,,,,YES,AND,,%s,,%s,,%s,,%s,AND,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,Layer,AND,boss_molich,브람블의 뿌리를 지키는 몰렉 처치,,,,Barricade_thorn,브람블의 뿌리 파괴,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,
