ClassID,Weight,PR,DamageRange,ItemLv,PATK,ADD_MATK,ItemGrade,ItemStar,UseLv,MaterialPrice,Price,PriceRatio,SellPrice,RepairPriceRatio,MaxStack,Scale,DropSoundTime,DeadBreakRatio,NumberArg1,NumberArg2,ItemCoolDown,Dur,MaxDur,repairPrice,UseCount,Hardness,ADD_MINATK,ADD_MAXATK,ADD_DEF,CRTHR,CRTATK,CRTDR,ADD_HR,ADD_DR,STR,DEX,CON,INT,MNA,SR,SDR,MHR,ADD_MDEF,MGP,AddSkillMaxR,SkillRange,SkillAngle,Luck,BlockRate,BLK,BLK_BREAK,Revive,HitCount,BackHit,SkillPower,ASPD,MSPD,KDPow,MHP,MSP,MSTA,RHP,RSP,RSPTIME,RSTA,ADD_CLOTH,ADD_LEATHER,ADD_CHAIN,ADD_IRON,ADD_GHOST,ADD_SMALLSIZE,ADD_MIDDLESIZE,ADD_LARGESIZE,ADD_FORESTER,ADD_WIDLING,ADD_VELIAS,ADD_PARAMUNE,ADD_KLAIDA,ADD_FIRE,ADD_ICE,ADD_POISON,ADD_LIGHTNING,ADD_EARTH,ADD_HOLY,ADD_DARK,BaseSocket,MaxSocket,MinOption,MaxOption,Aries,AriesDEF,Slash,SlashDEF,Strike,StrikeDEF,Aries_Range,Slash_Range,Strike_Range,MinRDmg,MaxRDmg,FDMinR,FDMaxR,TotalArrowCount,ArrowCount,RES_FIRE,RES_ICE,RES_POISON,RES_LIGHTNING,RES_EARTH,RES_HOLY,RES_DARK,BaseSocket_MA,MaxSocket_MA,ClassName,Name,ItemType,Journal,GroupName,EquipGroup,EquipXpGroup,MergeTable1,MergeClass1,MergeTable2,MergeClass2,MergeTable3,MergeClass3,ToolTipScp,BasicTooltipProp,TooltipImage,Icon,ReqToolTip,TooltipValue,OptDesc,Desc,DropSound,EquipSound,InOutScp,Script,Destroyable,ShopTrade,UserTrade,RefreshScp,DropStyle,StringArg,Usable,PreCheckScp,Consumable,UseAnim,ClientScp,ParticleName,UseTx,COOLDOWN,CoolDownGroup,LogoutSave,ClassType,ClassType2,NodeName,ModelType,FileName,AttachType,Attribute,AttackType,Material,UseJob,UseGender,DBLHand,EqpType,DefaultEqpSlot,WeaponTrailEffect,BlowSoundType,DefSoundType,BlkSoundType,EqpInOut,OptionGroup,IsPrivate,LHandSkill,Reinforce_Type,CoolDown
14144,0,0,0,0,0,0,0,0,0,0,28672,0,0,0,0,39322,0,0,0,0,0,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TSP01_101,파이크,Equip,TRUE,Weapon,THWeapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK,warrior_f_spear_pike,warrior_f_spear_pike,양손창[찌르기],,,왕국의 역사에서 기병전의 의미가 퇴색하면서 파이크는 그 길이가 짧아지는 추세입니다.,item_drop_weapon,block_shield.wav,,,YES,YES,YES,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,No,THSpear,Spear,Dummy_L_HAND,PC_WAR_F,spear_pike,THSpear,Melee,Aries,,Char1,Both,YES,SH,RH,I_swordtrail004_blue,Sword,,Sword,,C_Sword,NO,,Moru,
14208,0,0,0,0,0,0,0,0,0,0,55296,0,16384,0,0,39322,0,0,0,0,0,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TSP01_102,파르티잔,Equip,TRUE,Weapon,THWeapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK,warrior_f_spear_partisan,warrior_f_spear_partisan,양손창[찌르기],,,원래는 왕국 변방에서 유행하던 양식이었으나 내전기 이후 곳곳에서 이 모양의 창이 제조됩니다.,item_drop_weapon,block_shield.wav,,,YES,YES,YES,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,No,THSpear,Spear,Dummy_L_HAND,PC_WAR_F,spear_partisan,THSpear,Melee,Aries,,Char1,Both,YES,SH,RH,I_swordtrail004_blue,Sword,,Sword,,C_Sword,NO,,Moru,
14272,0,0,0,0,0,0,0,0,0,0,30720,0,4096,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TSP01_103,트라이던트,Equip,TRUE,Weapon,THWeapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK,warrior_f_spear_trident,warrior_f_spear_trident,양손창[찌르기],," - 대형 대상 공격 시 3연타 발생",세개의 창날을 잘 활용할 수 있다면 멋진 연타공격도 가능합니다.,item_drop_weapon,block_shield.wav,,,YES,YES,YES,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,No,THSpear,Spear,Dummy_L_HAND,PC_WAR_F,spear_trident,THSpear,Melee,Aries,,Char1,Both,YES,SH,RH,I_swordtrail004_blue,Sword,,Sword,,C_Sword,NO,,Moru,
14336,0,0,0,0,0,0,0,0,0,0,14336,0,45056,0,0,39322,0,0,0,0,0,49152,49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TSP01_104,로얄 파르티잔,Equip,TRUE,Weapon,THWeapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK,warrior_f_spear_partisan_up,warrior_f_spear_partisan_up,양손창[찌르기],,,파르티잔 양식의 창이 유행하면서 귀족령에서 제조되기 시작하자 이러한 변형 양식도 출현했습니다.,item_drop_weapon,block_shield.wav,,,YES,YES,YES,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,No,THSpear,Spear,Dummy_L_HAND,PC_WAR_F,spear_partisan_up,THSpear,Melee,Aries,,Char1,Both,YES,SH,RH,I_swordtrail004_blue,Sword,,Sword,,C_Sword,NO,,Moru,
14400,0,0,0,0,0,0,0,0,0,0,34816,0,28672,0,0,39322,0,0,0,0,0,32768,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TSP01_105,콘 파이크,Equip,TRUE,Weapon,THWeapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK,warrior_f_spear_lance,warrior_f_spear_lance,양손창[찌르기],,,"왕국 정규군 병과에서 기병은 쇠퇴했지만, 그들의 주무기는 곳곳에서 활용되고 있습니다. ",item_drop_weapon,block_shield.wav,,,YES,YES,YES,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,No,THSpear,Spear,Dummy_L_HAND,PC_WAR_F,spear_lance,THSpear,Melee,Aries,,Char1,Both,YES,SH,RH,I_swordtrail004_blue,Sword,,Sword,,C_Sword,NO,,Moru,
14464,0,0,0,0,0,0,0,0,0,0,61952,0,49152,0,0,39322,0,0,0,0,0,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TSP01_106,페디미안 파이크,Equip,TRUE,Weapon,THWeapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK,warrior_f_spear_fedimianpike,warrior_f_spear_fedimianpike,양손창[찌르기],,,오래 전 칙령에 의해 페디미안 시당국이 제조의 권리를 지니고 있습니다. ,item_drop_weapon,block_shield.wav,,,YES,YES,YES,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,No,THSpear,Spear,Dummy_L_HAND,PC_WAR_F,spear_fedimianpike,THSpear,Melee,Aries,,Char1,Both,YES,SH,RH,I_swordtrail004_blue,Sword,,Sword,,C_Sword,NO,,Moru,
12608,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,39322,0,0,0,0,0,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TSP02_101,메디나 파이크,Equip,TRUE,Weapon,THWeapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK,warrior_f_spear_pike,warrior_f_spear_pike,양손창[찌르기],,,서로 다른 분야 결합해 좋은 결과를 가져오는 경우가 있습니다. 플레처 마스터의 전문지식이 좋은 창을 만드는 결과를 낳았습니다.,item_drop_weapon,block_shield.wav,,,YES,YES,YES,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,No,THSpear,Spear,Dummy_L_HAND,PC_WAR_F,spear_pike,THSpear,Melee,Aries,,Char1,Both,YES,SH,RH,I_swordtrail004_blue,Sword,,Sword,,C_Sword,NO,,Moru,
12672,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TSP02_102,프리 파르티잔,Equip,TRUE,Weapon,THWeapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK,warrior_f_spear_pike,warrior_f_spear_pike,양손창[찌르기],,,재빠른 공격과 민첩한 회피를 구사하고 싶은 창술가에게 권장됩니다.,item_drop_weapon,block_shield.wav,,,YES,YES,YES,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,No,THSpear,Spear,Dummy_L_HAND,PC_WAR_F,spear_pike,THSpear,Melee,Aries,,Char1,Both,YES,SH,RH,I_swordtrail004_blue,Sword,,Sword,,C_Sword,NO,,Moru,
12736,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,39322,0,0,0,0,0,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TSP02_103,케미니스 파이크,Equip,TRUE,Weapon,THWeapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK,warrior_f_spear_pike,warrior_f_spear_pike,양손창[찌르기],,,연금술로 제조된 무기들은 최근 몬스터들의 난동으로 재평가되는 추세입니다.,item_drop_weapon,block_shield.wav,,,YES,YES,YES,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,No,THSpear,Spear,Dummy_L_HAND,PC_WAR_F,spear_pike,THSpear,Melee,Aries,,Char1,Both,YES,SH,RH,I_swordtrail004_blue,Sword,,Sword,,C_Sword,NO,,Moru,
12800,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,39322,0,0,0,0,0,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TSP02_104,앤트라 파르티잔,Equip,TRUE,Weapon,THWeapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK,warrior_f_spear_pike,warrior_f_spear_pike,양손창[찌르기],,,살충효과가 탁월합니다. ,item_drop_weapon,block_shield.wav,,,YES,YES,YES,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,No,THSpear,Spear,Dummy_L_HAND,PC_WAR_F,spear_pike,THSpear,Melee,Aries,,Char1,Both,YES,SH,RH,I_swordtrail004_blue,Sword,,Sword,,C_Sword,NO,,Moru,
12864,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,39322,0,0,0,0,0,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TSP02_105,갈린 트라이던트,Equip,TRUE,Weapon,THWeapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK,warrior_f_spear_pike,warrior_f_spear_pike,양손창[찌르기],," - 대형 대상 공격 시 3연타 발생",한번의 공격의 세 번의 피해를 준 듯한 느낌을 줍니다. 불필요한 다른 말을 연상할 필요는 없습니다.,item_drop_weapon,block_shield.wav,,,YES,YES,YES,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,No,THSpear,Spear,Dummy_L_HAND,PC_WAR_F,spear_pike,THSpear,Melee,Aries,,Char1,Both,YES,SH,RH,I_swordtrail004_blue,Sword,,Sword,,C_Sword,NO,,Moru,
12928,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TSP02_106,임페르니 파이크,Equip,TRUE,Weapon,THWeapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK,warrior_f_spear_pike,warrior_f_spear_pike,양손창[찌르기],,,자신만의 특성을 추구하는 일은 항상 많은 비용을 수반합니다.,item_drop_weapon,block_shield.wav,,,YES,YES,YES,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,No,THSpear,Spear,Dummy_L_HAND,PC_WAR_F,spear_pike,THSpear,Melee,Aries,,Char1,Both,YES,SH,RH,I_swordtrail004_blue,Sword,,Sword,,C_Sword,NO,,Moru,
12992,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,39322,0,0,0,0,0,49152,49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TSP02_107,파인 콘 파이크,Equip,TRUE,Weapon,THWeapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK,warrior_f_spear_pike,warrior_f_spear_pike,양손창[찌르기],,,몸집이 큰 적을 상대할 때 권장합니다.,item_drop_weapon,block_shield.wav,,,YES,YES,YES,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,No,THSpear,Spear,Dummy_L_HAND,PC_WAR_F,spear_pike,THSpear,Melee,Aries,,Char1,Both,YES,SH,RH,I_swordtrail004_blue,Sword,,Sword,,C_Sword,NO,,Moru,
13056,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,39322,0,0,0,0,0,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TSP02_108,그레이트 파이크,Equip,TRUE,Weapon,THWeapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK,warrior_f_spear_pike,warrior_f_spear_pike,양손창[찌르기],,,"오랜 세월에 시달렸어도 제 성능을 유지하고 있습니다만, 강화를 더 견딜지는 의문입니다.",item_drop_weapon,block_shield.wav,,,YES,YES,YES,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,No,THSpear,Spear,Dummy_L_HAND,PC_WAR_F,spear_pike,THSpear,Melee,Aries,,Char1,Both,YES,SH,RH,I_swordtrail004_blue,Sword,,Sword,,C_Sword,NO,,Moru,
13120,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,39322,0,0,0,0,0,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TSP02_109,데비 파이크,Equip,TRUE,Weapon,THWeapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK,warrior_f_spear_pike,warrior_f_spear_pike,양손창[찌르기],,,"오랜 세월에 시달렸어도 제 성능을 유지하고 있습니다만, 강화를 더 견딜지는 의문입니다.",item_drop_weapon,block_shield.wav,,,YES,YES,YES,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,No,THSpear,Spear,Dummy_L_HAND,PC_WAR_F,spear_pike,THSpear,Melee,Aries,,Char1,Both,YES,SH,RH,I_swordtrail004_blue,Sword,,Sword,,C_Sword,NO,,Moru,
13184,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,39322,0,0,0,0,0,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TSP02_110,프리마 파이크,Equip,TRUE,Weapon,THWeapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK,warrior_f_spear_pike,warrior_f_spear_pike,양손창[찌르기],,,"오랜 세월에 시달렸어도 제 성능을 유지하고 있습니다만, 강화를 더 견딜지는 의문입니다.",item_drop_weapon,block_shield.wav,,,YES,YES,YES,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,No,THSpear,Spear,Dummy_L_HAND,PC_WAR_F,spear_pike,THSpear,Melee,Aries,,Char1,Both,YES,SH,RH,I_swordtrail004_blue,Sword,,Sword,,C_Sword,NO,,Moru,
11072,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,39322,0,0,0,0,0,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TSP03_101,트렉시아,Equip,TRUE,Weapon,THWeapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK,warrior_f_spear_pike,warrior_f_spear_pike,양손창[찌르기],,,본래 인간의 상대가 아니었던 종류의 몬스터들에게 교훈을 내리기에 적합합니다.,item_drop_weapon,block_shield.wav,,,YES,YES,YES,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,No,THSpear,Spear,Dummy_L_HAND,PC_WAR_F,spear_pike,THSpear,Melee,Aries,,Char1,Both,YES,SH,RH,I_swordtrail004_blue,Sword,,Sword,,C_Sword,NO,,Moru,
11136,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,39322,0,0,0,0,0,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TSP03_102,비테레지나 쏜즈,Equip,TRUE,Weapon,THWeapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK,warrior_f_spear_pike,warrior_f_spear_pike,양손창[찌르기],,,여왕다운 위엄과 민첩성 그리고 강한 자에게 강한 당당한 자세; 이 창을 애용하는 사람들이 붙이는 찬사입니다.,item_drop_weapon,block_shield.wav,,,YES,YES,YES,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,No,THSpear,Spear,Dummy_L_HAND,PC_WAR_F,spear_pike,THSpear,Melee,Aries,,Char1,Both,YES,SH,RH,I_swordtrail004_blue,Sword,,Sword,,C_Sword,NO,,Moru,
11200,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,39322,0,0,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TSP03_103,라이데카,Equip,TRUE,Weapon,THWeapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK,warrior_f_spear_pike,warrior_f_spear_pike,양손창[찌르기],,,그에 대한 평가가 갈리긴 해도 루클리스가 위대한 전사였음을 부인하는 사람은 없습니다. 내전 기간에 그가 창안한 이 창는 많은 변용이 가능한 좋은 창입니다.,item_drop_weapon,block_shield.wav,,,YES,YES,YES,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,No,THSpear,Spear,Dummy_L_HAND,PC_WAR_F,spear_pike,THSpear,Melee,Aries,,Char1,Both,YES,SH,RH,I_swordtrail004_blue,Sword,,Sword,,C_Sword,NO,,Moru,
9536,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,39322,0,0,0,0,0,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TSP04_101,플레임 파이크,Equip,TRUE,Weapon,THWeapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK,warrior_f_spear_pike,warrior_f_spear_pike,양손창[찌르기],,,"이 무기의 창안자가 가비야 여신의 축복을 받을 생각을 하지 못한 점은 문제지만, 적에게 뜨거운 맛을 보여줄 수 있다면 더위 정도는 견딜 수 있어야 합니다.",item_drop_weapon,block_shield.wav,,,YES,YES,YES,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,No,THSpear,Spear,Dummy_L_HAND,PC_WAR_F,spear_pike,THSpear,Melee,Aries,,Char1,Both,YES,SH,RH,I_swordtrail004_blue,Sword,,Sword,,C_Sword,NO,,Moru,
9600,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,39322,0,0,0,0,0,32768,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TSP04_102,트리톤,Equip,TRUE,Weapon,THWeapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK,warrior_f_spear_pike,warrior_f_spear_pike,양손창[찌르기],,,연금술로 제조된 무기들은 어딘가 결점이 있는 편입니다. 그러나 이 무기에 관해서만큼은 다릅니다. 대형 몬스터 공격시 3연타 공격이 발생합니다.,item_drop_weapon,block_shield.wav,,,YES,YES,YES,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,No,THSpear,Spear,Dummy_L_HAND,PC_WAR_F,spear_pike,THSpear,Melee,Aries,,Char1,Both,YES,SH,RH,I_swordtrail004_blue,Sword,,Sword,,C_Sword,NO,,Moru,
38516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoWeapon_Wand,없음_weapon,Equip,FALSE,Weapon,Weapon,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,,icon_item_Quest_00017,icon_item_Sword_1,,,,,item_drop_weapon,,,,YES,YES,YES,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,No,,,Dummy_L_HAND,,,Wand,Melee,,,All,Both,NO,SH,RH,I_swordtrail003_green,Sword,,Sword,,,NO,,Moru,
