ClassID,Weight,ItemStar,UseLv,MaterialPrice,Price,PriceRatio,SellPrice,RepairPriceRatio,MaxStack,Scale,DropSoundTime,DeadBreakRatio,NumberArg1,NumberArg2,ItemCoolDown,ClassName,Name,ItemType,Journal,GroupName,EquipXpGroup,MergeTable1,MergeClass1,MergeTable2,MergeClass2,MergeTable3,MergeClass3,ToolTipScp,ItemGrade,TooltipImage,Icon,ReqToolTip,TooltipValue,Desc,DropSound,EquipSound,InOutScp,Script,Destroyable,ShopTrade,UserTrade,RefreshScp,DropStyle,StringArg,Usable,PreCheckScp,Consumable,UseAnim,ClientScp,ParticleName,UseTx,CoolDown,CoolDownGroup,LogoutSave,Reinforce_Type,FileName
33584,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0055,제페토의 줄기,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_stem_brown,icon_item_stem_brown,몬스터에게서 얻는 아이템,,탄성이 뛰어나 활을 만드는데 많이 사용됩니다. 제페토에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
33600,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0056,지누테의 껍질,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_shell_blue,icon_item_shell_blue,몬스터에게서 얻는 아이템,,각이 잡혀진 것이 특징입니다. 금속에 가까운 단단함을 자랑하기 때문에 특수한 가공방법이 필요합니다. 지누테에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
33616,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0057,사막 츄파카브라 고기,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_meat_01,icon_item_meat_01,몬스터에게서 얻는 아이템,,근육이 많아 다소 질기지만 고소한 맛이 배어나옵니다. 사막 츄파카브라에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
33632,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0058,웬디고 이빨,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_tooth_white,icon_item_tooth_white,몬스터에게서 얻는 아이템,,단단한 나무를 물어뜯을 수 있을 만큼 단단한 이빨입니다. 웬디고에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
33648,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0059,사우가의 핵,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_core_yellow,icon_item_core_yellow,몬스터에게서 얻는 아이템,,변이형 몬스터의 동력원인 뉴클의 변형핵입니다. 잘못 조작하면 응집된 마력이 폭발할 수도 있습니다. 사우가에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
33664,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0060,라우지누테의 껍질,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_shell_red,icon_item_shell_red,몬스터에게서 얻는 아이템,,지누테의 껍질보다 더 단단합니다. 라우지누테에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
33680,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0061,호그마 이빨,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_tooth_white,icon_item_tooth_white,몬스터에게서 얻는 아이템,,사람의 치아와 비슷한 생김새지만 크기는 더 큽니다. 호그마에게서 획득할 수 있습니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
33696,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0062,바브 더듬이,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_feeler_black,icon_item_feeler_black,몬스터에게서 얻는 아이템,,솔직히 이것을 어디에 사용하는지는 의문스럽습니다. 바브에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
33712,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0063,지누테카스의 핵,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_core_green,icon_item_core_green,몬스터에게서 얻는 아이템,,변이형 몬스터의 동력원인 뉴클의 변형핵입니다. 잘못 조작하면 응집된 마력이 폭발할 수도 있습니다. 지누테카스에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
33728,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0064,베스퍼의 무게추,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_ballast,icon_item_ballast,몬스터에게서 얻는 아이템,,베스퍼가 왜 무게추를 달고 나는지 밝혀지지 않았습니다. 하지만 그로인해 높이 날지 못하는 것은 확실합니다. 베스퍼에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
33744,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0065,비카라스의 핵,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_core_yellow,icon_item_core_yellow,몬스터에게서 얻는 아이템,,변이형 몬스터의 동력원인 뉴클의 변형핵입니다. 잘못 조작하면 응집된 마력이 폭발할 수도 있습니다. 비카리스에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
33760,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0066,쉬타임의 핵,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_core_red,icon_item_core_red,몬스터에게서 얻는 아이템,,변이형 몬스터의 동력원인 뉴클의 변형핵입니다. 잘못 조작하면 응집된 마력이 폭발할 수도 있습니다. 쉬타임에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
33776,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0067,휠렌의 핵,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_core_yellow,icon_item_core_yellow,몬스터에게서 얻는 아이템,,변이형 몬스터의 동력원인 뉴클의 변형핵입니다. 잘못 조작하면 응집된 마력이 폭발할 수도 있습니다. 휠렌에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
33808,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0069,러스라트의 핵,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_core_yellow,icon_item_core_yellow,몬스터에게서 얻는 아이템,,변이형 몬스터의 동력원인 뉴클의 변형핵입니다. 잘못 조작하면 응집된 마력이 폭발할 수도 있습니다. 러스라트에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
33824,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0070,마우로스의 핵,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_core_yellow,icon_item_core_yellow,몬스터에게서 얻는 아이템,,변이형 몬스터의 동력원인 뉴클의 변형핵입니다. 잘못 조작하면 응집된 마력이 폭발할 수도 있습니다. 마우로스에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
33840,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0071,밀납,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_wax,icon_item_wax,몬스터에게서 얻는 아이템,,여러 곳에서 획득이 가능하지만 트리암불로에게서 쉽게 획득할 수 있습니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
33856,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0072,몽당 나무 잎,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_leaves_green,icon_item_leaves_green,몬스터에게서 얻는 아이템,,다소 빳빳한 느낌의 잎입니다. 몽당 나무에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
33872,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0073,긴팔 나무의 결정,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_crystal_purple,icon_item_crystal_purple,몬스터에게서 얻는 아이템,,식물의 채내에서 수액이 굳으며 생성된 결정입니다. 긴팔 나무에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
33888,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0074,인프로버크의 껍질,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_shell_red,icon_item_shell_red,몬스터에게서 얻는 아이템,,얇은 두께지만 강한 충격도 견뎌낼 수 있습니다. 인프로버크에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
33904,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0075,졸렘의 핵,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_core_yellow,icon_item_core_yellow,몬스터에게서 얻는 아이템,,변이형 몬스터의 동력원인 뉴클의 변형핵입니다. 잘못 조작하면 응집된 마력이 폭발할 수도 있습니다. 졸렘에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
33920,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0076,묘지 골렘의 핵,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_core_blue,icon_item_core_blue,몬스터에게서 얻는 아이템,,변이형 몬스터의 동력원인 뉴클의 변형핵입니다. 잘못 조작하면 응집된 마력이 폭발할 수도 있습니다. 묘지 골렘에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
33936,0,0,0,0,32768,0,0,0,65024,52429,0,0,0,0,0,misc_0077,할로우벤터의 사념체,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_spirit_purple,icon_item_spirit_purple,몬스터에게서 얻는 아이템,,영혼의 강한 사념이 물질화된 형태입니다. 안전장치 없이 손을 댈 경우 사념에 사로잡힐 수도 있습니다. 할로우벤터에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
33952,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0078,빅 코카트리스의 심장,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,item_icon_heart_purple,item_icon_heart_purple,몬스터에게서 얻는 아이템,,짐승의 심장입니다. 사람의 심장과 비슷한 구조입니다. 빅 코카트리스에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
33968,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0079,드레이크 고기,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_meat_02,icon_item_meat_02,몬스터에게서 얻는 아이템,,불에 강한 내성을 가지고있어서 매우 오랜시간동안 조리해야합니다. 그만큼 맛은 일품이라 인기가 좋습니다. 드레이크에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
33984,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0080,피라콘 잎,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_leaves_red,icon_item_leaves_red,몬스터에게서 얻는 아이템,,붉은 색의 잎입니다. 피라콘에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34000,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0081,주술 인형의 핵,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_core_red,icon_item_core_red,몬스터에게서 얻는 아이템,,변이형 몬스터의 동력원인 뉴클의 변형핵입니다. 잘못 조작하면 응집된 마력이 폭발할 수도 있습니다. 주술 인형에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34016,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0082,슬라임 조각,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_slimejelly_red,icon_item_slimejelly_red,몬스터에게서 얻는 아이템,,물컹물컹한 성질때문에 마법연구외에는 쓰이지 않습니다. 슬라임에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34032,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0083,아르마의 뿔,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_shorthorn,icon_item_shorthorn,몬스터에게서 얻는 아이템,,매우 굵고 단단합니다. 아르마에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34048,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0084,초록 드레이크 이빨,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_tooth_green,icon_item_tooth_green,몬스터에게서 얻는 아이템,,이빨 끝에서 산성액이 나올 수도 있으니 조심해야합니다. 초록 드레이크에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34064,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0085,플라스크 조각,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_glasspiece,icon_item_glasspiece,몬스터에게서 얻는 아이템,,언제나 깨진 유리는 조심해야합니다. 플라스크에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34080,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0086,붉은 갈고리,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_claw_01,icon_item_claw_01,몬스터에게서 얻는 아이템,,갈고리가 필요하지 않다면 녹여서 다른 것을 만드는 것이 좋습니다. 붉은 누덕 갈고리에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34112,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0088,검은 주술인형의 핵,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_core_yellow,icon_item_core_yellow,몬스터에게서 얻는 아이템,,변이형 몬스터의 동력원인 뉴클의 변형핵입니다. 잘못 조작하면 응집된 마력이 폭발할 수도 있습니다. 검은 주술 인형에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34128,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0089,디머의 구슬,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_bead,icon_item_bead,몬스터에게서 얻는 아이템,,불타오르는듯한 색 때문에 장식품으로 종종 사용됩니다. 디머에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34144,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0090,검은 드레이크의 심장,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,item_icon_heart_red,item_icon_heart_red,몬스터에게서 얻는 아이템,,강인한 생명력을 자랑하듯 계속해서 뛰고있습니다. 검은 드레이크에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34176,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0092,락터의 껍질,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_shell_green,icon_item_shell_green,몬스터에게서 얻는 아이템,,주로 갑옷의 재료로 사용됩니다. 락터에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34192,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0093,베누켈로스의 핵,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_core_yellow,icon_item_core_yellow,몬스터에게서 얻는 아이템,,변이형 몬스터의 동력원인 뉴클의 변형핵입니다. 잘못 조작하면 응집된 마력이 폭발할 수도 있습니다. 베누켈로스에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34208,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0094,에하드의 핵,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_core_yellow,icon_item_core_yellow,몬스터에게서 얻는 아이템,,변이형 몬스터의 동력원인 뉴클의 변형핵입니다. 잘못 조작하면 응집된 마력이 폭발할 수도 있습니다. 에하드에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34224,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0095,타마의 핵,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_core_yellow,icon_item_core_yellow,몬스터에게서 얻는 아이템,,변이형 몬스터의 동력원인 뉴클의 변형핵입니다. 잘못 조작하면 응집된 마력이 폭발할 수도 있습니다. 타마에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34240,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0096,리자드맨 이빨,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_tooth_white,icon_item_tooth_white,몬스터에게서 얻는 아이템,,사나운 리자드맨을 상대할 수 있다면 이것은 충분한 보상이 될 수 있을 것입니다. 리자드맨에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34256,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0097,갈고리,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_claw_01,icon_item_claw_01,몬스터에게서 얻는 아이템,,갈고리가 필요하지 않다면 녹여서 다른 것을 만드는 것이 좋습니다. 누덕 갈고리에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34272,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0098,날개 개구리의 핵,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_core_green,icon_item_core_green,몬스터에게서 얻는 아이템,,변이형 몬스터의 동력원인 뉴클의 변형핵입니다. 잘못 조작하면 응집된 마력이 폭발할 수도 있습니다. 날개 개구리에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34288,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0099,코카트리스의 뼈,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_bone,icon_item_bone,몬스터에게서 얻는 아이템,,살코기만 먹고 버리던 닭뼈가 아닙니다. 코카트리스에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34304,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0100,드레이크의 뿔,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_longhorn,icon_item_longhorn,몬스터에게서 얻는 아이템,,단단함은 무구로 사용해도 손색이 없을 정도입니다. 드레이크에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34336,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0102,그롤의 뿔,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_shorthorn,icon_item_shorthorn,몬스터에게서 얻는 아이템,,이것이 그롤을 사냥하는 주된 이유입니다. 그롤에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34352,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0103,푸른 프라가라스의 줄기,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_stem_gray,icon_item_stem_gray,몬스터에게서 얻는 아이템,,줄기라기보다는 힘줄에 가깝습니다. 푸른 프라가라스에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34368,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0104,베카라베의 껍질,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_shell_yellow,icon_item_shell_yellow,몬스터에게서 얻는 아이템,,이건 마치 돌로 만들져 있는 것 같습니다. 베카라베에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34384,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0105,부우크의 핵,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_core_yellow,icon_item_core_yellow,몬스터에게서 얻는 아이템,,변이형 몬스터의 동력원인 뉴클의 변형핵입니다. 잘못 조작하면 응집된 마력이 폭발할 수도 있습니다. 부우크에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34400,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0106,부베 활대,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_bubebow,icon_item_bubebow,몬스터에게서 얻는 아이템,,조악한 솜씨로 만들어진 활대입니다. 부베 궁수에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34416,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0107,부베 곡괭이,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_bubepickaxe,icon_item_bubepickaxe,몬스터에게서 얻는 아이템,,광산에서 사용되는 곡괭이입니다. 비상시에는 무기로도 이용됩니다. 부베 광부에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34432,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0108,부베 두건,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_bubehood,icon_item_bubehood,몬스터에게서 얻는 아이템,,일설에 따르면 부베들이 멋을 내기위해 쓴다고 합니다. 부베 마법사와 주술사에게 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34448,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0109,단델의 날개,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_batwing,icon_item_batwing,몬스터에게서 얻는 아이템,,박쥐 날개와 매우 유사하지만 식물의 줄기라는 점이 다릅니다. 단델에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34464,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0110,판토 눈썹,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_pantoeyebrow,icon_item_pantoeyebrow,몬스터에게서 얻는 아이템,,몬스터 재료. 아이템을 만드는데 사용됩니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34480,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0111,판토 창대,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_pantoshaft,icon_item_pantoshaft,몬스터에게서 얻는 아이템,,판토들이 사용하는 창대입니다. 판토 창병에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34496,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0112,티피오의 꽃술,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_tipiostamen,icon_item_tipiostamen,몬스터에게서 얻는 아이템,,꽃가루를 들이마시면 재채기가 나올 수 있습니다. 티피오에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34512,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0113,도요르 잎다발,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_doyorleaf,icon_item_doyorleaf,몬스터에게서 얻는 아이템,,우산 대용으로도 훌륭합니다. 도요르에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34528,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0114,호그마 궁수 허리띠,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_hogmabelt,icon_item_hogmabelt,몬스터에게서 얻는 아이템,,투박하고 튼튼한 허리띠입니다. 호그마 궁수에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34544,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0115,판토 창날,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_pantoblade,icon_item_pantoblade,몬스터에게서 얻는 아이템,,창날 위에 판토 문양이 그려져 있습니다. 판토 투창병에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34560,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0116,플로기스톤,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,35_item_ore_phlogiston,35_item_ore_phlogiston,몬스터에게서 얻는 아이템,,불의 힘이 담긴 신비한 돌입니다. 드레이크에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34576,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0117,유황,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,37_item_ore_sulfur,37_item_ore_sulfur,몬스터에게서 얻는 아이템,,푸른 불꽃을 내며 타는 광석입니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
34592,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_0118,신나바르,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,35_item_ore_phlogiston,35_item_ore_phlogiston,몬스터에게서 얻는 아이템,,수은의 주재료가 되는 붉은 광석입니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
