ClassID,Duplicate,OverBuff,Lv,GroupIndex,ApplyTime,UpdateTime,BlendIn,BlendOut,EnterParticleScale,LeaveParticleScale,ParticleScale,ParticleRemoveBlendTime,Shadow,BodySize,ElapsedTime,EscHitCount,HitCount,ChangeDefLayer,Range,Value,DMG,hitType,SplRange,SplHeight,SplAngle,SplLimit,AddBuffFreq,AddBuffTime,ClassName,Name,ToolTip,ShowIcon,Icon,SlotType,UpdateProp,Animation,Desc,Group1,Group2,Group3,AddCheckScp,Attribute,UserRemove,Save,LinkBuff,DeadRemove,RemoveLock,Exclusive,HoldMove,HoldRotate,HoldSkill,HoldItem,HoldCancel,IgnoreTargetting,IgnoreNormalHit,IgnorePhysicalSkill,IgnoreMagicalSkill,Invisible,DefenceSCP,TakeDamageSCP,GiveDamageSCP,MoveSCP,UseSkillSCP,Loop,Freeze,Position,FixedScale,EnterParticle,LeaveParticle,Particle,EmitterLoop,Emoticon,BodyColor,Vibrate,ClientScp,HideMon,HidePC,Detected,Pause,Blind,Sound,WeaponTrail,Polymorph,TargetParticle,DMGType,Tooltip_Attr,TooltipType,SplType,OnEnemy,OnFriend,OnNeutral,AddBuffName,DeadParts,DeadSlice,ApplyType,ShowTextEffect,Keyword
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cure_Buff,큐어,상태이상을 순차적으로 치료합니다.,,cler_Cure,slot_type02,ALL,,Provoke,Buff,Magic,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Bottom,NO,,,F_buff_Cleric_Cure_Buff,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Magic
8192,0,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cure_Debuff,큐어,지속적으로 신성 피해를 입는 상태입니다.,,cler_Cure,slot_type02,ALL,,Provoke,Debuff,Magic,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Bottom,NO,,,,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Magic
16384,0,0,0,16384,24576,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aukuras_Buff,아우쿠라스,체력 회복속도가 향상됩니다.,,cler_Aukuras,slot_type02,ALL,,Provoke,Buff,Magic,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Bottom,NO,,,F_buff_Cleric_Aukuras_Buff,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Magic
24576,0,0,0,24576,24576,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cleric_HolyBaptism_Buff,성수 세례,공격력이 증가합니다.,,cler_aspersion,slot_type02,ALL,,Provoke,Buff,Magic,,,,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Bottom,NO,,,F_cleric_sungsu_buff,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Magic
32768,0,0,0,32768,24576,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sacrament_Buff,사크라멘트,신성 속성 공격력 부여,,cler_Sacrament,slot_type02,ALL,,Provoke,Buff,Magic,,,,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Bottom,NO,,,F_buff_Cleric_HolyEnchant_Buff,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Magic
40960,0,0,0,40960,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cleric_Limitation_Buff,리미테이션,일시적으로 최대 체력이 증가합니다,,Hth_up2,slot_ability,ALL,,Provoke,Buff,Normal,,,,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Bottom,NO,,,F_buff_Cleric_Limitation_Buff,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
49152,0,0,0,49152,16384,0,0,0,0,0,52429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cleric_Venom_Debuff,베놈,베놈,,cross,slot_type02,ALL,,Provoke,Debuff,Magic,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Top,NO,,,buff_icon_poison_backup,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Magic
57344,0,0,0,57344,0,0,0,0,0,0,13107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Melstis_Buff,멜스티스,아군의 버프 지속시간이 정지합니다.,,cler_Melstis,slot_ability,ALL,,Provoke,Buff,Magic,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Bottom,NO,,,I_cleric_melstis_loop_levitation,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Magic
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Effigy_Debuff,에피지,헥싱에 걸린 적에게 피해를 입힙니다.,,cler_Effigy,slot_ability,ALL,,Provoke,Debuff,Magic,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Bottom,NO,,,,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Magic
8192,0,0,0,8192,0,0,0,0,0,0,13107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mackangdal_Buff,마캉달,마비 상태 입니다.,,cler_Mackandal,slot_ability,ALL,,Provoke,Buff,Magic,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Bottom,NO,,,F_buff_basic011_green,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Magic
16384,0,0,0,16384,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cleric_Ziva_Buff,생명의 빛,일시적으로 최대 체력이 증가합니다,,Hth_up2,slot_ability,ALL,,Provoke,Buff,Normal,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Bottom,NO,,,F_wizard_swellbody_levitation,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
24576,0,0,0,24576,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SwellBody_Debuff,크기 확대,크기 확대 상태입니다.,,wizar_Swellbody,slot_ability,ALL,,Provoke,Debuff,Normal,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Bottom,NO,,,F_wizard_swellbody_levitation,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
32768,0,0,0,32768,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ironskin_Buff,철포삼,모든 공격을 반사합니다.,,cler_IronSkin,slot_type02,ALL,,Provoke,Buff,Normal,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Bottom,NO,,,,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
40960,0,0,0,40960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ironskin_Debuff,이동속도 감소,이동 속도 감소,,cler_IronSkin,slot_ability,ALL,,Provoke,Debuff,Normal,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,,NO,,,,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal;CureRemove
49152,0,0,0,49152,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cleric_Flins_Buff,신성의 기운,공격력 증가.,,JustGuard,slot_type02,ALL,,Provoke,Buff,Normal,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Bottom,NO,,,,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
57344,0,0,0,57344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cleric_Flins_Debuff,신성의 기운,이동 속도 감소,,move_down,slot_ability,ALL,,Provoke,Debuff,Normal,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,,NO,,,,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SwellRightArm_Buff,왼팔 강화,"물리, 마법 공격력이 증가",,wizar_Proliferation_left,slot_type02,ALL,,Provoke,Buff,Magic,,,,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,,NO,,,,NO,,,,Proliferation,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Magic
8192,0,0,0,8192,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cleric_Dodola_Buff,도돌라,팔이커져있다..,,attack_anger_up,slot_type02,ALL,,Provoke,Buff,Magic,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Bottom,NO,F_cleric_dodola_line,,F_cleric_dodola_helix,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Magic
16384,0,0,0,16384,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wizard_Biggle,빙글,빙그르르,,attack_anger_up,slot_type02,ALL,,Provoke,Buff,Magic,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,,NO,,,,NO,,,,Biggle,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Magic
24576,0,0,0,24576,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cleric_Lada_Debuff,Lada,공격불능상태,,attack_anger_up,slot_type02,ALL,,Provoke,Debuff,Magic,,,,NO,NO,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,,NO,,,,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Magic
32768,0,0,0,32768,31744,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cleric_Revival_Buff,Revival,Revival..,,attack_anger_up,slot_type02,ALL,,Provoke,Buff,Magic,,,,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Bottom,NO,,,F_cleric_Revival_ground,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Magic
40960,0,0,0,40960,24576,0,0,0,0,0,52429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cleric_Revival_Leave_Buff,Revival,Revival..,,attack_anger_up,slot_type02,ALL,,Provoke,Debuff,Magic,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Bottom,NO,,,F_cleric_Revival_light,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Magic
49152,0,0,0,49152,9216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Warrior_Reward_Buff,현상금,자신의 위협수준이 증가합니다.,,attack_anger_up,slot_type02,ALL,,Provoke,Buff,Normal,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,,NO,,,F_warrior_reward_shot_icon,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
57344,0,0,0,57344,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FoldingFan_Buff,빙글빙글,..,,attack_anger_up,slot_type02,ALL,,Provoke,Buff,Normal,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,,NO,,,,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
0,0,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Warrior_GuardImpact_Buff,가드,가드,,attack_anger_up,slot_type02,ALL,,Provoke,Buff,Normal,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,,NO,,,,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
8192,0,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ShieldCharge_Buff,실드 챠지,방패를 치켜세우고 다닙니다.,,warri_shieldcharge,slot_type02,ALL,,Provoke,Buff,Normal,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,,NO,,,,NO,,,,ShieldChargeClientScp,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
16384,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Restoration_Buff,체력오오라,HP 회복력이 향상됩니다.,,cler_Restoration,slot_type02,ALL,,Provoke,Buff,Normal,,,,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Middle,NO,,,F_cleric_Restoration_buff2,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
24576,0,0,0,24576,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ShrinkBody_Debuff,크기 축소,크기가 축소된 상태입니다.,,wizar_Shrinkbody,slot_ability,ALL,,Provoke,Debuff,Normal,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Bottom,NO,,,F_wizard_shrinkbody_levitation,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
32768,0,0,0,32768,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Warrior_ScarletMacaw_Debuff,앵무새,일시적으로 최대 체력이 증가합니다,,Hth_up2,slot_ability,ALL,,Provoke,Debuff,Normal,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Bottom,NO,,,F_warrior_reward_shot_icon,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
40960,0,0,0,40960,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aggressor_Buff,어그레서,"적의 회피 능력을 무시하지만, 치명타 발생, 치명타 회피를 감소 상태입니다.",,warri_aggressor,slot_ability,ALL,,Provoke,Buff,Normal,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Bottom,NO,,,F_buff_basic021_green_fire,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
49152,0,0,0,49152,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Warrior_Amolado_Buff,넉다운파워증가,일시적으로 최대 체력이 증가합니다,,Hth_up2,slot_ability,ALL,,Provoke,Debuff,Normal,,,,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Bottom,NO,,,F_buff_basic005_pink,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
57344,0,0,0,57344,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stop_Debuff,스톱,시간 정지 상태입니다.,,wizar_stop,slot_ability,ALL,,Provoke,Debuff,Normal,,,,NO,NO,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Bottom,NO,,,,NO,,FFAAAAFF,,,NO,,,YES,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Restrain_Buff,리스트레인,"최대 체력이 감소하고, 공격력이 증가 합니다",,warri_restrain,slot_ability,ALL,,Provoke,Buff,Normal,,,,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Bottom,NO,,,F_buff_basic002_violet,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
8192,0,0,0,8192,57344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Concentrate_Buff,콘센트레이트,공격 대미지 증가,,warri_concentrate,slot_type02,ALL,,Provoke,Buff,Normal,,,,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,SCR_BUFF_ATK_CONCESTRATE,,,NO,NO,Bottom,NO,,,F_buff_basic003_red,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
16384,0,0,0,16384,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PainBarrier_Buff,페인 배리어,"넉다운, 넉백 저항 상태입니다.",,warri_painbarrier,slot_ability,ALL,,Provoke,Buff,Normal,,,,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Bottom,NO,,,F_buff_basic004_red,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
24576,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scan_Buff,스캔,은신한 적을 볼 수 있습니다.,,arch_Scan,slot_type02,ALL,,Provoke,Buff,Normal,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,SCR_BUFF_ATK_SPIRALARROW,,,NO,NO,Bottom,NO,,,F_buff_basic008_blue,NO,,,,,NO,,YES,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
32768,0,0,0,32768,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Warcry_Debuff,워크라이,방어력이 감소합니다.,,warri_Warcry,slot_ability,ALL,,Provoke,Debuff,Normal,,,,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,,NO,,,,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
40960,0,0,0,40960,39936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frenzy_Buff,프렌지,공격력이 증가합니다.,,warri_phrensy,slot_ability,ALL,,Provoke,Buff,Normal,,,,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Bottom,NO,,,F_buff_basic006_pink,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
49152,0,0,0,49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Warrior_ThrowItem_Debuff,장비 던지기,장비를 던진 상태입니다.,,move_down,slot_ability,ALL,,Provoke,Debuff,Normal,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,,NO,,,,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
57344,0,0,0,57344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Warrior_LH_VisibleObject,왼손장비 감추기,왼손장비 감춤,FALSE,attack_anger_up,slot_type02,ALL,,Provoke,Buff,Magic,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,,NO,,,,NO,,,,LH_VisibleObject,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Magic
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Warrior_RH_VisibleObject,오른손장비 감추기,오른손장비 감춤,FALSE,attack_anger_up,slot_type02,ALL,,Provoke,Buff,Magic,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,,NO,,,,NO,,,,RH_VisibleObject,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Magic
8192,0,0,0,8192,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ThrowObject_Biggle,빙글,빙그르르,,attack_anger_up,slot_type02,ALL,,Provoke,Buff,Magic,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,,NO,,,,NO,,,,ThrowObject_Biggle,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Magic
16384,0,0,0,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Impaler_Buff,임패일러,적을 창에 꽂고 다니는 중입니다.,,warri_impaler,slot_type02,ALL,,Provoke,Buff,Normal,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,,NO,,,,NO,,,,Impaler_Astd,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
24576,0,0,0,24576,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Impaler_Debuff,임패일러,창에 꽂혀 있는 상태입니다.,,warri_impaler,slot_type02,ALL,,Provoke,Buff,Normal,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,,NO,,,,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
32768,0,0,0,32768,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zombify_Debuff,좀비 만들기,처치하면 좀비로 다시 태어납니다.,,cler_zombierize,slot_type02,ALL,,Provoke,Debuff,Normal,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Middle,NO,,,,NO,,FFBBDD00,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
40960,0,0,0,40960,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cleric_Zombie_Debuff,좀비,체력이 지속적으로 감소합니다.,,attack_anger_up,slot_type02,ALL,,Provoke,Debuff,Normal,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Middle,NO,,,,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
49152,0,0,0,49152,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Damballa_Debuff,댐발라,좀비를 폭발시킵니다.,,cler_Damballa,slot_type02,ALL,,Provoke,Debuff,Normal,,,,NO,NO,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Middle,NO,,,,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
57344,0,0,0,57344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archer_Kneelingshot,닐링샷,사거리가 길어지고 공격력이 증가합니다.,,arch_kneeling shot,slot_type02,ALL,,Provoke,Buff,Normal,,,,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,,,,,,NO,NO,Middle,NO,,,,NO,,,,KneelingShot,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SwiftStep_Buff,스위프트 스텝,공격 중 이동속도가 소폭 증가합니다,,arch_increaseaccuracy,slot_type02,ALL,,Provoke,Buff,Normal,,,,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Bottom,NO,,,F_buff_basic007_navy_violet,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
8192,0,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flare_Debuff,플레어,화염 피해를 입습니다.,,wizar_Flare,slot_type02,ALL,,Provoke,Debuff,Normal,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Bottom,NO,,,,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Normal
16384,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FireBall_Buff,파이어볼,화염 피해를 입습니다.,,wizar_FireBall,slot_ability,ALL,,Provoke,Buff,Magic,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,,NO,,,,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Magic
24576,0,0,0,24576,0,0,0,0,0,0,13107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CarveLaima_Buff,라이마 여신상,스플래시가 증가합니다.,,cler_craveLaima,slot_type02,ALL,,Provoke,Buff,Magic,,,,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,NO,NO,Bottom,NO,,,F_cleric_zemina_buff_green,NO,,,,,NO,,,,,,,,,,,Buff,,NO,NO,NO,,,,Body,NO,Magic
